title,author,release_date,page_count,language,publisher,genre,format,reviews,ratings,description,avg_score,ibsn,link
Malowany człowiek. Cykl Demoniczny,Peter V. Brett,2021-01-01,,polski,Fabryka Słów,horror,papier,3,0,"""Niech cię mrok pochłonie"" - w tym świecie nie ma gorszego przekleństwa.Zaszczuta i zdziesiątkowana ludzkość przeklina noc. Z każdym zmierzchem na powierzchnię ziemi wydostają się krwiożercze demony. Przerażeni ludzie uciekają za magiczne runy i bezsilnie modlą się o następny dzień życia. Rzeź ustaje bladym świtem, gdy światło słońca zapędza demony z powrotem w Otchłań.W tym dogorywającym świecie dorasta troje młodych ludzi.Arlen, przekonany, że najgorszą trucizną jest strach przepełniający ludzkie serca. Leesha, której życie zrujnowało jedno proste kłamstwo. I Rojer, którego los na zawsze odmienił wędrowny minstrel, wygrywający na skrzypkach skoczną melodię.Tych troje ma coś wspólnego - są uparci, przeczuwają, że prawda o świecie nie kończy się na tym, co im powiedziano i tak naprawdę nie mają nic do stracenia. Co odkryją, gdy przekroczą granice znanego sobie świata","8,7",9788379648580,https://lubimyczytac.pl/ksiazka/5158394/malowany-czlowiek-cykl-demoniczny
Kult: Boskość Utracona,praca zbiorowa,2021-01-01,,polski,Alis Games,horror,papier,6,2,"Otaczający nas świat jest iluzją, niewielką wyspą położoną na oceanie kłamstw, kolorowym muralem na obdrapanej i gnijącej ścianie. Ludzkość jednak tego nie dostrzega, a jej zmysły są otulone przez całun kłamstw. Nie dostrzegamy otaczającego nas zewsząd zła i zepsucia.Istnieje szansa, że przebudzimy się z tego okropnego letargu i dostrzeżemy światło prawdy, skryte pośród pajęczyny kłamstw. Następnie zerwiemy pętające nas okowy iluzji i w końcu dostrzeżemy to, czego nie chcieliśmy widzieć wcześniej. Jednak… czy aby na pewno chcemy się obudzić i odzyskać należną nam boskość?KULT:Zanurz się w świecie rodem z opowieści grozy.Zburz iluzję i dostrzeż machinacje zła władającego światem.Stań naprzeciw mrocznych bractw i złowrogich kultów.Walcz z obrońcami więżącej ludzkość iluzji.","9,5",9788395978630,https://lubimyczytac.pl/ksiazka/5049748/kult-boskosc-utracona
Księżyc,Remigiusz Dudziec,2021-01-01,,polski,Novae Res,horror,papier,7,1,"Nigdy nie możesz być pewny, jak daleko zaprowadzi cię wyobraźnia… albo obca cywilizacja.Czy kiedykolwiek wpatrywaliście się w rozgwieżdżone niebo, zadając sobie pytanie: A co, jeśli nie jesteśmy we wszechświecie sami? Dla Tomka, ojca dziewięcioletniego chłopca, ta wątpliwość wkrótce nabierze zdumiewająco realnych kształtów. Katastrofa ekologiczna, której jest świadkiem, to tylko początek trudnych do wytłumaczenia wydarzeń, jakie wstrząsną jego życiem. Wraz z przypadkowo spotkaną kobietą Tomek trafia na pokład statku kosmicznego zacumowanego na Księżycu. Szybko okazuje się, że pomieszczenie, w którym oboje przebywają, to laboratorium, a otaczający ich Obcy zdecydowanie nie mają przyjacielskich zamiarów… Czy to możliwe, by wydostać się z tej kosmicznej pułapki i bezpiecznie dotrzeć na Ziemię?- Gdzie mój syn? Gdzie ja jestem? – wściekałem się, szarpiąc za kraty. – O co tu chodzi? – Osunąłem się w końcu na kolana, rozkładając w histerii ręce.- Spokojnie. – Jego twarz nie zdradzała żadnych emocji. – Jak się pan uspokoi, to porozmawiamy. - Wyszedł, zatrzaskując za sobą drzwi.Po paru godzinach pojawił się inny policjant.- Uspokoił się pan. – Jego twarz też nie zdradzała żadnych emocji.Cholera, czy ich tego uczą? – pomyślałem.– Teraz przejdziemy do sali obok i porozmawiamy. Proszę położyć ręce na kracie – wydał polecenie i założył mi kajdanki.Byłem zdezorientowany. Postanowiłem, że nie będę się stawiał, bo znowu dostanę. Idąc korytarzem, kątem oka zauważyłem kobietę… Tak, to ona! Dam sobie rękę uciąć, że zobaczyłem kobietę z autobusu. Rzuciłem się w jej stronę, krzycząc:– Przecież ty nie żyjesz! Co tu jest grane? Przecież widziałem, jak umierasz. – Upadłem, uderzony pałką w tył głowy. Kobieta stała, zdziwiona, rozglądając się wokół.","3,9",,https://lubimyczytac.pl/ksiazka/4979009/ksiezyc
Gdańskie Legendy na nowo opowiedziane,Katarzyna Czaykowska-Stój,2021-01-01,72,polski,Gdańska Organizacja Turystyczna,"baśnie, legendy, podania",e-book,3,0,Ta książka nie posiada jeszcze opisu.,"7,0",,https://lubimyczytac.pl/ksiazka/4983402/gdanskie-legendy-na-nowo-opowiedziane
Dziecięca Księga Wojowników,William Canton,2021-01-01,244,polski,3DOM,"baśnie, legendy, podania",papier,2,0,"Co znajdziemy w książeczce?Książka napisana jest formie dostosowanej dla dzieci – historie, które można tutaj znaleźć, opowiadane są z perspektywy Prawdomównego Bajarza, który podczas zimowych wieczorów – od Bożego Narodzenia aż do święta trzech króli – zasiadał z dziećmi, by przekazać im kolejną interesująca historię. Opowieści, które znajdziemy w książce, tyczą się m.in. Aleksandra Wielkiego, cesarza Konstantyna Wielkiego, cesarza bizantyjskiego Justyniana Wielkiego, króla angielskiego Alfreda Wielkiego, Karola Wielkiego, czy króla Norwegii Olafa Tryggvasona.Legendy chrześcijańskieOkoliczności każdej zawartej w książce opowieści w pewien sposób przeplatają się z tematem chrześcijaństwa. Nasi bohaterowie często cechują się dużą pobożnością lub też zastajemy ich w momencie przemiany i nawrócenia na właściwą ścieżkę prowadzącą do Boga. W dziele poruszono również temat prześladowania chrześcijan, jakie miało miejsce przed objęciem władzy przez Konstantyna Wielkiego.- Będziesz czcić Chrystusa, to umrzesz. W takim razie nie bez żelaza w ręku. Z pewnością życie to radosna rzecz – pić w rześkim powietrzu, widzieć twarze swoich ziomków, spoglądać na kwiaty na wrzosowisku i światło na błękitnych wzgórzach w oddali. Nie palę kadzidła ani nie oddam życia za człowieka, Cezara czy Augusta. Nie umrę dopóki nie będę musiał, a i wtedy nie samemu. Rozsierdza mnie myśl o tym, że będąc tak licznymi, nie zadali ciosu dla Chrystusa i dla radości wolnego człowieka. Co powiesz na to, Boży mężu?”Ilustracje Herberta Cole'a.","4,0",9788366227910,https://lubimyczytac.pl/ksiazka/4991241/dziecieca-ksiega-wojownikow
Legendy świętokrzyskie,Wojciech Wierzchowski,2021-01-01,48,polski,Wydawnictwo foto Voyage,"baśnie, legendy, podania",papier,3,1,Podania legendy świętokrzyskie,"6,0",,https://lubimyczytac.pl/ksiazka/4978064/legendy-swietokrzyskie
Śnił mi się ogród,Anna Aschenbach,2021-01-01,69,polski,Ridero,"baśnie, legendy, podania",papier,3,1,"Któregoś ranka do ogrodu przybywa wędrowny mędrzec i postanawia rozstrzygnąć spór pięciu braci: ma wybrać, który z nich wyśnił najpiękniejszą baśń. W snach chłopców pojawiają się ogrodowe przedmioty z dalekiej epoki dzieciństwa: stara parasolka, grzebień, gliniana misa pełna wody, laleczka z cukru, rzeźbione zwierciadełko, i opowiadają swoje historie.","9,0",9788382456523,https://lubimyczytac.pl/ksiazka/4975158/snil-mi-sie-ogrod
Spiritus foetidum,T.M. Wichary,2021-01-01,210,polski,Ridero,horror,e-book,4,1,"Druga książka z serii „Miałem sen”.W niedużej miejscowości, w województwie świętokrzyskim. Pewnego normalnego, szarego dnia, coś strasznego zaczęło dziać się z mieszkańcami. Aby rozwiązać zagadkę, trzeba będzie sięgnąć po najstarsze wierzenia i odkryć głęboko zakopane tajemnice.","3,3",9788382734058,https://lubimyczytac.pl/ksiazka/5000699/spiritus-foetidum
Dziecięca Księga Świętych,William Canton,2021-01-01,214,polski,3DOM,"baśnie, legendy, podania",papier,2,0,Książka religijna dla dzieci przedstawiająca życiorysy Świętych Kościoła katolickiego.,"3,5",,https://lubimyczytac.pl/ksiazka/4994445/dziecieca-ksiega-swietych
Cunning Folk,Adam Nevill,2021-01-01,,angielski,Ritual Limited,horror,e-book,3,0,"A compelling folk horror story of deadly rivalry and the oldest magic from the four times winner of The August Derleth Award for Best Horror Novel.No home is heaven with hell next door.Money's tight and their new home is a fixer-upper. Deep in rural South West England, with an ancient wood at the foot of the garden, Tom and his family are miles from anywhere and anyone familiar. His wife, Fiona, was never convinced that buying the money-pit at auction was a good idea. Not least because the previous owner committed suicide. Though no one can explain why.Within days of crossing the threshold, when hostilities break out with the elderly couple next door, Tom's dreams of future contentment are threatened by an escalating tit-for-tat campaign of petty damage and disruption.Increasingly isolated and tormented, Tom risks losing his home, everyone dear to him and his mind. Because, surely, only the mad would suspect that the oddballs across the hedgerow command unearthly powers. A malicious magic even older than the eerie wood and the strange barrow therein. A hallowed realm from where, he suspects, his neighbours draw a hideous power.","5,0",,https://lubimyczytac.pl/ksiazka/5016744/cunning-folk
Pod Kapturem,Michał Drab,2021-01-01,344,polski,brak wydawnictwa,horror,papier,3,0,Ta książka nie posiada jeszcze opisu.,"7,3",9788395797910,https://lubimyczytac.pl/ksiazka/4993589/pod-kapturem
When Things Get Dark,Ellen Datlow,2021-01-01,320,angielski,Titan Books,horror,e-book,1,0,"A chilling anthology of 18 short stories in tribute to the genius of Shirley Jackson, collecting today’s best horror writers.Featuring Joyce Carol Oates, Josh Malerman, Paul Tremblay, Richard Kadrey, Stephen Graham Jones, Elizabeth Hand and more.A collection of new and exclusive short stories inspired by, and in tribute to, Shirley Jackson.Shirley Jackson is a seminal writer of horror and mystery fiction, whose legacy resonates globally today. Chilling, human, poignant and strange, her stories have inspired a generation of writers and readers.This anthology, edited by legendary horror editor Ellen Datlow, will bring together today’s leading horror writers to offer their own personal tribute to the work of Shirley Jackson.Featuring Joyce Carol Oates, Josh Malerman, Carmen Maria Machado, Paul Tremblay, Richard Kadrey, Stephen Graham Jones, Elizabeth Hand, Kelly Link, Cassandra Khaw, Karen Heuler, Benjamin Percy, John Langan, Laird Barron, Jeffrey Ford, M. Rickert, Seanan McGuire, Gemma Files, and Genevieve Valentine.","6,0",,https://lubimyczytac.pl/ksiazka/5016747/when-things-get-dark
Come with Me,Ronald Malfi,2021-01-01,417,angielski,Titan Books,horror,e-book,2,0,"Aaron Decker's life changes one December morning when his wife Allison is killed. Haunted by her absence—and her ghost—Aaron goes through her belongings, where he finds a receipt for a motel room in another part of the country. Piloted by grief and an increasing sense of curiosity, Aaron embarks on a journey to discover what Allison had been doing in the weeks prior to her death.Yet Aaron is unprepared to discover the dark secrets Allison kept, the death and horror that make up the tapestry of her hidden life. And with each dark secret revealed, Aaron becomes more and more consumed by his obsession to learn the terrifying truth about the woman who had been his wife, even if it puts his own life at risk.","6,5",,https://lubimyczytac.pl/ksiazka/5114834/come-with-me
Korean folk and fairy tailes,Suzanne Crowder Han,2021-01-01,267,angielski,Hollym International Corporation,"baśnie, legendy, podania",papier,1,0,"Dragon, ghosts, ogres, tigers, demonic foxes, supernatural spouses and, of course, people with all their human frailties are among the characters that populate Korean folk tales. Through the are revealed perceptions of life and notions about power, money, justice, love and interpersonal relations that, through the ages, have become ingrained in the Korean psyche. Passed on form generation to generation, the tales reflect the deep-rooted beliefs and customs of ancient Koreans and the creeds and codes by which they lived.","8,0",9780930878030,https://lubimyczytac.pl/ksiazka/5041260/korean-folk-and-fairy-tailes
Fobia,Brian Malcovsky,2021-01-01,268,polski,Ridero,horror,papier,2,0,"Strach, obłęd, duchy, paranoje… Nie są czymś normalnym w życiu zwykłego, szczęśliwego człowieka. A to właśnie będzie motywem przewodnim owej książki. Oto zbiór opowiastek grozy o przeróżnej tematyce.","1,0",9788382732566,https://lubimyczytac.pl/ksiazka/5041986/fobia
Baśnie i legendy Polskie,Dorota Skwark,2021-01-01,176,polski,Jedność,"baśnie, legendy, podania",papier,1,2,"„Baśnie i legendy polskie” to zbiór barwnych opowieści, które kiedyś przykazywano ustnie z pokolenia na pokolenie. Wszystkie pełne są wątków zarówno baśniowych, jak i historycznych. Przenoszą Czytelnika w czasy przodków, zapoznają z ówczesnym życiem oraz elementami polskiej kultury, charakterystycznymi dla opisanych regionów. Ta bogato ilustrowana publikacja może być doskonałym prezentem dla młodszych i starszych Czytelników.","10,0",9788381446419,https://lubimyczytac.pl/ksiazka/4996664/basnie-i-legendy-polskie
Utraceni Pakiet,Marcel Moss,2021-01-01,,polski,Filia,horror,papier,0,0,"Bestsellerowe powieści autora tajemniczego profilu Zwierzenie. Utraceni: Pierwszy tom serii ECHO. Przejmująca opowieść, w której autor kładzie szczególny nacisk na problem zaginięć. Jedni chcą żyć, lecz nie mogą. Innie nie chcą, a muszą… Mroczne sekrety: Zainspirowany prawdziwymi wydarzeniami thriller domestic noir autora szokujących bestsellerów. Co by się stało, gdyby w jednej chwili wszyscy poznali twój najgłębsze tajemnice?","0,0",9788381957328,https://lubimyczytac.pl/ksiazka/5151428/utraceni-pakiet
Deamonium,Jakub Dżoń,2021-01-01,125,polski,Ridero,horror,papier,1,1,"Alfred Brackett, pracujący przy wypadkach drogowych zostaje wezwany do sfotografowania zamordowanego chłopca imieniem Danny. Jak się szybko okazuje sprawa jest bardziej skomplikowana niż można było sobie wyobrazić. Fotograf na miejscu makabrycznej zbrodni poznaje detektywa Mike’a Hyde z którym przyjdzie mu współpracować przy rozwiązaniu sprawy wykraczającej poza kompetencje policji, a może nawet poza kompetencje jakiegokolwiek zdrowego na umyśle człowieka.","4,0",,https://lubimyczytac.pl/ksiazka/5054430/deamonium
yellow,Aron Beauregard,2021-01-01,,angielski,Amazon Kindle,horror,papier,1,1,"Oliver Fitch has a troubling issue; he lives in a state of constant terror. After purchasing a convenience store in a once civil society, the streets around him have rapidly devolved into utter lawlessness. They're now festering with sinister gutter scum that only live to harass and intimidate him. His pathetic profits are gouged under the threat of violence and there isn't a damn thing he can do about it. Because in a city with no rules, where the sun never shines, the authorities are no help. In fact, they're an equal part of the problem.The relentless fear of confrontation is so obvious that even Oliver's wife Lydia has grown to resent his spineless existence. The absence of bravado opens the door to a horrific home invasion that leaves the miserable pair savagely maimed. From there, things only get worse until the criminal leeches have taken everything. Until there's nothing left inside but hate and the gnawing hunger for revenge. Until a switch finally flips and Oliver realizes that they all have to die.WARNING: This book contains graphic content. Reader discretion is advised.","8,0",,https://lubimyczytac.pl/ksiazka/5088893/yellow
Baśnie polskie,Dorota Skwark,2021-01-01,144,polski,Jedność,"baśnie, legendy, podania",papier,1,1,"„Baśnie polskie” to zbiór przepięknych, barwnych opowieści, w których fantazja przenika się z rzeczywistością. Opowiedziane w poetycki sposób baśnie o królach, smokach, zbójach czy skarbach polskiej ziemi zabiorą Czytelnika w podróż po dziejach naszego kraju i przybliżą mu niektóre jego regiony. To lekcja historii i kultury polskiej, wymarzona lektura dla miłośników literatury regionalno-etnograficznej.Te wspaniałe historie, opisujące tereny od gór po nasze morze, okraszone ilustracjami doskonale oddającymi ich klimat, na długo zostaną w pamięci wszystkich, którzy sięgną po tę niezwykłą publikację – źródło polskiej tożsamości.","10,0",9788381446402,https://lubimyczytac.pl/ksiazka/4996666/basnie-polskie
Goblin: A Novel in Six Novellas,Josh Malerman,2021-01-01,398,angielski,Del Rey,horror,e-book,1,0,"Goblin seems like any other ordinary small town. But with the master storyteller Josh Malerman as your tour guide, you’ll discover the secrets that hide behind its closed doors. These six novellas tell the story of a place where the rain is always falling, nighttime is always near, and your darkest fears and desires await. Welcome to Goblin. . . .A Man in Slices: A man proves his “legendary love” to his girlfriend with a sacrifice even more daring than Vincent van Gogh’s—and sends her more than his heart.Kamp: Walter Kamp is afraid of everything, but most afraid of being scared to death. As he sets traps around his home to catch the ghosts that haunt him, he learns that nothing is more terrifying than fear itself.Happy Birthday, Hunter!: A famed big-game hunter is determined to capture—and kill—the ultimate prey: the mythic Great Owl who lives in Goblin’s dark forests. But this mysterious creature is not the only secret the woods are keeping.Presto: All Peter wants is to be like his hero, Roman Emperor, the greatest magician in the world. When the famous magician comes to Goblin, Peter discovers that not all magic is just an illusion.A Mix-Up at the Zoo: The new zookeeper feels a mysterious kinship with the animals in his care . . . and finds that his work is freeing dark forces inside him.The Hedges: When his wife dies, a man builds a hedge maze so elaborate no one ever solves it—until a little girl resolves to be the first to find the mysteries that wait at its heart.","9,0",,https://lubimyczytac.pl/ksiazka/5017305/goblin-a-novel-in-six-novellas
"Panny wodne. O jeziornicach, morianach i wodnicach z Pomorza",Anna Koprowska-Głowacka,2021-01-01,233,polski,Wydawnictwo Region,"baśnie, legendy, podania",papier,0,0,"Wodne panny pojawiają się we wszystkich mitologiach. Wszak woda jako święty żywioł musiała mieć swoje opiekunki i mieszkanki. Poza tym dochodziły jeszcze nieśmiertelne istoty, które zrodziły się z dusz topielców i topielic. W kręgu słowiańskich wierzeń jest ich naprawdę wiele: od wodników, utopców i topielic, poprzez moriany, majki, wodiany i dziwożony, aż po wiły, brzeginie, kazytki i judy. To tylko część postaci, które zamieszkiwały liczne akweny. Książka Panny wodne związana jest z postaciami pojawiającymi się na obszarze Pomorza. Są to kobiece demony często nazywane boginkami, które zamieszkują wodne zbiorniki: morskie głębiny, wartkie nurty rzek, głębokie jeziora lub zdradzieckie bagna. Pojawiają się w podaniach i legendach, a ich zniewalająca uroda potrafi zawrócić w głowie śmiertelnikom.","0,0",9788375917864,https://lubimyczytac.pl/ksiazka/5124394/panny-wodne-o-jeziornicach-morianach-i-wodnicach-z-pomorza
"Nie czytaj mi mamo, czyli Legendy Śląskich Zamków i historie z dreszczykiem nie tylko dla dzieci",Marek Gaworski,2021-01-01,159,polski,Matiang,"baśnie, legendy, podania",papier,2,0,Ta książka nie posiada jeszcze opisu.,"6,5",9788364399411,https://lubimyczytac.pl/ksiazka/5060518/nie-czytaj-mi-mamo-czyli-legendy-slaskich-zamkow-i-historie-z-dreszczykiem-nie-tylko-dla-dzieci
Już czytam sam. Śpiąca królewna,Anna Podgórska,2021-01-01,32,polski,Aksjomat,"baśnie, legendy, podania",papier,2,1,"Książka do pierwszych samodzielnych prób w czytaniu – znana treść bajki o Śpiącej Królewnie oraz krótki, pisany dużymi literami i podzielony na sylaby tekst zachęcą dzieci do czytania. Zabawne, wykonane z pazurem ilustracje są dodatkową atrakcją książki.","5,5",,https://lubimyczytac.pl/ksiazka/5064851/juz-czytam-sam-spiaca-krolewna
Shards,Ian Rogers,2021-01-01,35,angielski,Tor Books,horror,e-book,1,0,"From the award-winning author of the collection Every House Is Haunted comes Ian Rogers's horror story, ""Shards"", a Tor.com OriginalA group of five friends rent a cabin in the woods—the next day only four are alive. What happened and why is something the survivors are desperate to unravel.","5,0",,https://lubimyczytac.pl/ksiazka/5047215/shards
The Nightingale,Hans Christian Andersen,2021-01-01,46,angielski,Hans Christian Andersen Copenhagen,"baśnie, legendy, podania",papier,0,0,Ta książka nie posiada jeszcze opisu.,"0,0",9788794005074,https://lubimyczytac.pl/ksiazka/5097155/the-nightingale
The seven visitations of Sydney Burgess,Andy Marino,2021-01-01,,angielski,Redhood books,horror,papier,1,0,Ta książka nie posiada jeszcze opisu.,"6,0",,https://lubimyczytac.pl/ksiazka/5062660/the-seven-visitations-of-sydney-burgess
A Maze for the Minotaur,Reggie Oliver,2021-01-01,340,angielski,Tartarus Press,horror,e-book,1,0,"This is the eighth volume of stories by Reggie Oliver to be published by Tartarus Press and marks the fact that we have published over one hundred of his tales. Oliver’s work is notable for its style, wit, humour and depth of characterisation, and also for its profound excursions into the disturbingly bizarre and uncanny. Behind a façade of classical elegance his stories consistently defy convention.‘The Crumblies’ is a haunted house story, but is the house haunted by the dead, or the living? A retired civil servant is tormented by guilt, but is it guilt about a real, or an imagined event? In the title story, why are the inhabitants of a high-class brothel so terrified by a client who just likes to throw jam tarts at them? In these and other mysteries, we are taken to a farmhouse in the Dordogne, a Suffolk ‘Rehab Clinic’, a private island in the Thames, Victorian St John’s Wood, the Edinburgh Festival in 1979, and many other unusual destinations.","5,0",,https://lubimyczytac.pl/ksiazka/5113195/a-maze-for-the-minotaur
Tatarskie bajki ludowe,Maria Chazbijewicz,2021-01-01,86,polski,Fundacja Tatarskie Towarzystwo Kulturalne,"baśnie, legendy, podania",papier,1,0,Ta książka nie posiada jeszcze opisu.,"6,0",9788394987022,https://lubimyczytac.pl/ksiazka/5109251/tatarskie-bajki-ludowe
Getaway,Zoje Stage,2021-01-01,353,angielski,Mulholland Books,horror,e-book,1,0,"In this terrifying novel from the bestselling ""master of the psychological thriller"" and author of Baby Teeth (Entertainment Weekly),three friends set off on a hike into the Grand Canyon—only to discover it's not so easy to leave the world behind.“Stage is a writer with a gift for the lyrical and the frightening . . . Getaway feels original, and very scary.” —The New York Times Book ReviewIt was supposed to be the perfect week away . . . Imogen and Beck, two sisters who couldn't be more different, have been friends with Tilda since high school. Once inseparable, over two decades the women have grown apart. But after Imogen survives a traumatic attack, Beck suggests they all reunite to hike deep into the Grand Canyon’s backcountry. A week away, secluded in nature . . . surely it’s just what they need.But as the terrain grows tougher, tensions from their shared past bubble up. And when supplies begin to disappear, it becomes clear secrets aren’t the only thing they’re being stalked by. As friendship and survival collide with an unspeakable evil, Getaway becomes another riveting thriller from a growing master of suspense and a “literary horror writer on the rise” (BookPage).","4,0",,https://lubimyczytac.pl/ksiazka/5113197/getaway
Krakovské legendy,Zbigniew Iwański,2021-01-01,60,słowacki,WAM,"baśnie, legendy, podania",papier,1,0,Ta książka nie posiada jeszcze opisu.,"8,0",9788373187825,https://lubimyczytac.pl/ksiazka/5013186/krakovske-legendy
Cornish Legends,Robert Hunt,2021-01-01,96,angielski,Tor Mark Press,"baśnie, legendy, podania",papier,1,0,"Cornish Legends contains a selection of stories originally published in 1865 as Popular of the West of England.The author, Robert Hunt was determined to keep these stories alive and ensure that no more 'tales of Cornwall's ancient people' should be lost.","5,0",0850250064,https://lubimyczytac.pl/ksiazka/5031964/cornish-legends
To Drown in Dark Water,Steve Toase,2021-01-01,274,angielski,Undertow Publications,horror,e-book,1,0,"The debut short story collection from Steve Toase heralds the arrival of a transcendent visionary of modern horror, a melding of the beauty and terror of Clive Barker and Tanith Lee, with Steve's distinctive visceral and vibrant voice. Containing 6 new dark visions and a curated selection of reprints, including 3 stories from the acclaimed Best Horror of the Year series, To Drown in Dark Water is a veritable feast of gruesome delights.","8,0",,https://lubimyczytac.pl/ksiazka/5114837/to-drown-in-dark-water
Hymns of Abomination: Secret Songs of Leeds,praca zbiorowa,2021-01-01,388,angielski,Silent Motorist Media,horror,e-book,1,0,"Welcome to Hymns of Abomination: Secret Songs of Leeds, an anthology of fiction compiled to celebrate the work of Matthew M. Bartlett.Bartlett is a beloved voice in contemporary weird fiction known for his richly nightmarish tales of Leeds, a fictionalized version of a village that’s part of Northampton, MA. What began as Livejournal posts circulated among friends in the early 2000’s, Bartlett’s short, macabre, and imaginative yarns found their way into Gateways to Abomination, a collection that swept the small world of weird fiction into giddy delirium. Since then, Bartlett has continued to influence writers and readers alike with his dark, grotesque, and tantalizing tales.This book is packed with weird fiction and horror writers, both established and new, who have been invited to play in Bartlett’s imaginative sandbox. Featuring all original tales from John Langan, Gemma Files, Brian Evenson, S.P. Miskowski, and many more, Hymns of Abomination burrows deeper into nightmarish Leeds than is safe. This volume is a must for fans of Bartlett and horror fiction in general.","6,0",,https://lubimyczytac.pl/ksiazka/5114836/hymns-of-abomination-secret-songs-of-leeds
The Between,Ryan Leslie,2021-01-01,408,angielski,Parliament House Press,horror,e-book,1,0,"While landscaping his backyard, ever-conscientious Paul Prentice discovers an iron door buried in the soil. His childhood friend and perpetual source of mischief, Jay Lightsey, pushes them to explore what's beneath.When the door slams shut above them, Paul and Jay are trapped in a between-worlds place of Escher-like rooms and horror story monsters, all with a mysterious connection to a command-line, dungeon explorer computer game from the early '80s called The Between.Paul and Jay find themselves filling roles in a story that seems to play out over and over again. But in this world, where their roles warp their minds, the biggest threat to survival may not be the Koŝmaro, risen from the Between's depths to hunt them; the biggest danger may be each other.","6,0",,https://lubimyczytac.pl/ksiazka/5113192/the-between
Infinity Dreams,Glen Hirshberg,2021-01-01,297,angielski,Cemetery Dance Publications,horror,e-book,1,0,"There are people who collect coins, baseball cards, flashlights. They trade and sell them at conventions, flea markets, antique malls.Those are not the people Nadine and Normal (a.k.a. The Collector) serve, and those places are not where you’ll find them.Their quests have led them to decidedly less familiar characters and locales:A music obsessive who gives a little more than fandom—and takes a little more than music—from the artists he loves.A bouquiniste stall along the Left Bank of the Seine that has remained locked—for good reason—for 150 years.A box full of View-Master reels showing tiny photographs of places—some of which don’t exist.A former Nazi-in-training, haunted—to the point of life-crippling paralysis—by a taste.But now, Nadine lives sequestered in the Northern California woods, caring for the Collector, who has slid into early-onset dementia. One day, against her better judgment, she accepts an interview request from a young journalist. Who might not be a journalist. He has come for their stories.Or maybe for something else.Meanwhile, down the coast, in the cities, a wildness has gotten loose, and the world is tilting out of true, and the boundaries between reality and dream are not just blurring but melting.But is that for better or worse? And who gets to say?Welcome to Infinity Dreams, a novel-in-stories about dreaming your life, and living in dreams, and the permeable limbo we insist on calling reality.","3,0",,https://lubimyczytac.pl/ksiazka/5114838/infinity-dreams
"The Glassy, Burning Floor of Hell",Brian Evenson,2021-01-01,248,angielski,Coffee House Press,horror,e-book,1,0,"A sentient, murderous prosthetic leg; shadowy creatures lurking behind a shimmering wall; brutal barrow men―of all the terrors that populate The Glassy, Burning Floor of Hell, perhaps the most alarming are the beings who decimated the habitable Earth: humans. In this new short story collection, Brian Evenson envisions a chilling future beyond the Anthropocene that forces excruciating decisions about survival and self-sacrifice in the face of toxic air and a natural world torn between revenge and regeneration. Combining psychological and ecological horror, each tale thrums with Evenson’s award-winning literary craftsmanship, dark humor, and thrilling suspense.","8,0",,https://lubimyczytac.pl/ksiazka/5042357/the-glassy-burning-floor-of-hell
Beneath a Pale Sky,Philip Fracassi,2021-01-01,262,angielski,Lethe Press,horror,e-book,1,0,"Beneath a Pale Sky collects eight stories of horror, including two original novellettes, that will take you from the high-security ward of a mental hospital to the top of a Ferris Wheel on an ocean pier. These stories will bury you in the rubble of an earthquake, pull back the veil on a soul's journey into the afterlife, and turn a small midwestern town into the secret domain of cross-dimensional gods. Combining old-school horror with the modern weird, Philip Fracassi will take you places you've never been before, and show you sights you won't soon forget.The supernatural intrudes upon a wedding; a pier becomes the site of tragedy; a collapsed building is only the start of the nightmare for those trapped in the ruins; a scientist who makes the discovery of a lifetime, only to find out that what he's unearthed has dire consequences not only for himself, but for all of mankind.","8,0",,https://lubimyczytac.pl/ksiazka/5057671/beneath-a-pale-sky
Kropidłowska opowiada. Legendy kaszubsko-pomorskie,Teodora Kropidłowska,2021-01-01,70,kaszubski,"Region, Muzeum Kaszubskie im. Franciszka Tredera w Kartuzach","baśnie, legendy, podania",papier,0,0,"Zbiór bajek ""Kropidłowska opowiada - Kropidłowskô òpòwiôdô. Kaszëbskò pòmòrsczé legendë"" w podwójnej wersji językowej: polskiej i kaszubskiej. Teodora Kropidłowska urodziła się 28 lutego 1879 w Łągu k. Chojnic, zmarła 21 sierpnia 1931 w Kartuzach – kaszubska pisarka, poetka i działaczka społeczna. W książce znalazło się piętnaście legend kaszubsko-pomorskich. Cztery pochodzą ze zbiorów rękopiśmiennych, pozostałe były publikowane na łamach ""Wiarusa Pomorskiego"" w latach 20. XX w. Autorem tłumaczenia na język kaszubski jest Dariusz Majkowski, a ilustracje wykonała Izabela Rzońca. Wydawcą książki jest Muzeum Kaszubskie w Kartuzach w koedycji z wydawnictwem Region.","0,0",9788394540913,https://lubimyczytac.pl/ksiazka/5068244/kropidlowska-opowiada-legendy-kaszubsko-pomorskie
