title,author,release_date,page_count,language,publisher,genre,format,reviews,ratings,description,avg_score,ibsn,link
Deceitful Promises,Flora Ferrari,2024-06-25,271,angielski,Kindle Edition,"literatura obyczajowa, romans",e-book,1,0,"He took me from my home. I’m supposed to hate him. But when he touches me in that steamy way, when he smirks like he owns me, hating is the last thing on my mind.When a tall, handsome stranger appears in my ballet studio one day, I almost think I’m dreaming. He looks at me with an intense possessiveness that has me wishing he wasn’t the bad guy. He doesn’t give me a choice—I have to go with him.A dash across the country brings us to the East Coast. He says he’s taking me to my long-lost mother, but there’s no way I can trust him.But then everything gets messy. We start making jokes. We start getting physical. And, it turns out, my mother really is here.","6,0",,https://lubimyczytac.pl/ksiazka/5128665/deceitful-promises
The Naughtier List,Jade West,2024-06-25,633,angielski,Kindle Edition,"literatura obyczajowa, romans",e-book,1,0,"The follow up to the Top 30 bestseller, The Naughty List! No jingle bells or pre-reading necessary!Ella Edwards is loving her dream life in the city of London, doing ‘naughty’ things for a living and adoring every second. Her clients are getting naughtier, her paychecks are getting bigger, and she’s dating another crazy hot ‘entertainer’ who’s driving her wild. Josh, otherwise known as Weston - one of the greatest Agency Hardcorers of them all. The flames are burning bright, and the passion is scorching hot, so what could possibly go wrong? How about her betraying, cheater of an ex discovering what she does for living, and throwing threats around that could bring her world tumbling down? Not everyone agrees with her career choices – and some of those people have a lot more influence than others… Will poor Ella get to keep climbing the naughty list, or will her Hardcorer dreams turn to dust?Author’s The Naughty List was definitely naughty, so please heed the title of this one.","7,0",,https://lubimyczytac.pl/ksiazka/5122360/the-naughtier-list
A Ballad of Phantoms and Hope,K. M. Moronova,2024-06-25,350,angielski,Kindle Edition,"literatura obyczajowa, romans",papier,1,1,"A Ballad of Phantoms and Hope: Emotional Paranormal Romance Spin-off to the Fabric of our Souls (Harlow Sanctum Interconnected Series, Band 2)This is the Spin-off to The Fabric of Our Souls; it must be read first to follow the characters in this story.“Death is not the end of us.”Follow the emotional and heartwarming story of two mentally unwell ghosts who’ve lost their way.Lanston.It’s been five years since I died and I’m still here. Still haunting this world. I’ve all but given up hope of passing on the other side when I’m dragged to a spring performance with Yelina and Jericho. It’s there that I see the most beautiful phantom I’ve ever witnessed dancing on the stage. Only after meeting her do I realize how similar we are. But darkness chases her, keeping her distant from me. But how far am I willing to go to find peace?Ophelia.I’ve evaded other phantoms for years. To keep them safe and away from the shadows that haunt me. But for some reason, I can’t stay away from him. He invites me to join him at Harlow Sanctum, where he asks me to join him in completing our bucket list. He wants to pass on. But I have a dark past that keeps me from wanting to follow him into the dark.","10,0",9781963474039,https://lubimyczytac.pl/ksiazka/5123402/a-ballad-of-phantoms-and-hope
Crush Landed,Michelle Angus,2024-06-25,244,angielski,Independently published,"literatura obyczajowa, romans",papier,1,0,"“What do you get when you mix fire with sand? Glass. A beautiful, yet fragile thing that can be treasured for years, yet shattered in a moment.”As a sea turtle biologist, Molly Thatcher has finally been awarded the opportunity of her career to lead her own research team to Emerald Isle, one of the best nesting sites for sea turtles. And she isn’t about to let anything, or anyone stand in her way. Especially when that person is a handsome, blond, 6’3” cocky seaplane pilot named Cooper “Coop” Heyes, who she has hired to take her there.Coop has more than proved himself over the last few years, and is finally ready to take over his father’s business. But will one mistake, involving a bossy sea turtle biologist, and a long time partnership with her company, cause his dreams of finally owning the business to crash and burn? Or will his hopes and dreams head in another direction? One with dark brown hair and flashing brown eyes.Finding themselves stranded together, can two enemies find strength in one another, and both obtain the things that they want in the end?“I guess sometimes all it takes is a storm to wash away the past, and show you the love that was there all along.”","4,0",9798326749727,https://lubimyczytac.pl/ksiazka/5167473/crush-landed
Under Your Spell,Laura Wood,2024-06-25,352,angielski,Atria Books,"literatura obyczajowa, romans",papier,1,0,"The daughter of an aging rock star finds herself working for the hottest musician on the planet and is shocked when sparks start to fly—especially since she swore she’d never, ever date a celebrity—in this unputdownable romance that is perfect for fans of Christina Lauren and Emily Henry.She wants three things. He isn’t one of them...Dumped by her cheating ex, fired from her dream job, and about to lose her Clementine Monroe is not having a good day. So when her sisters get her drunk and suggest reviving a childhood ritual called the Breakup Spell, she doesn’t see the harm in it.But now Clemmie has accidentally ruined a funeral, had her first one-night stand, and she’s stuck with a new job she definitely doesn’t want—spending six weeks alone with the gorgeous and very-off-limits rock star, Theo Eliott.He’s the most famous man on the planet. Her life’s a disaster. As their summer together turns into its own kind of magic, is Clemmie cursed to repeat the mistakes of her past—or will her future see all her wishes come true?","7,0",9781668051900,https://lubimyczytac.pl/ksiazka/5171102/under-your-spell
Zanim się pojawiłeś,Jojo Moyes,2024-06-24,,polski,Znak JednymSłowem,"literatura obyczajowa, romans",papier,22341,2933,"NOWE EKSKLUZYWNE WYDANIE WIELKIEGO BESTSELLERA!UWIELBIANA SERIA O LOU CLARK W NOWEJ ODSŁONIE!„Każdy z nas ma tylko jedno życie. Mamy obowiązek wycisnąć z niego najwięcej, jak się da”.Lou ma opinię ekscentryczki. Jej kolekcja wielokolorowych butów wzbudza sensację, a niezliczone gafy wywołują pobłażliwy uśmiech u bliskich. Wszystkich zaskakuje więc, że Lou dostaje posadę opiekunki Willa, bogatego bankiera, który cudem przeżył dramatyczny wypadek.Szybko okazuje się, że praca Lou to nie tylko parzenie herbaty i podawanie lekarstw. Jej zadanie jest dużo ważniejsze. Sytuację komplikuje fakt, że między nią a Willem rodzi się wielkie uczucie, które na zawsze odmieni życie obojga.Czytelniczki na całym świecie uznały Zanim się pojawiłeś za jedną z najzabawniejszych i zarazem najbardziej poruszających powieści wszech czasów. Ogromnym sukcesem był także oparty na książce film z Emilią Clarke i Samem Claflinem w rolach głównych.Historia, która stała się światowym fenomenem. Pierwsza książka bestsellerowego cyklu Jojo Moyes o Lou Clark.„– To było najlepsze pół roku w moim życiu – powiedziałam mu.Na dłuższą chwilę zapadła cisza.– To dość zabawne, Clark, ale w moim też”.","8,1",9788324099962,https://lubimyczytac.pl/ksiazka/5118366/zanim-sie-pojawiles
Kiedy odszedłeś,Jojo Moyes,2024-06-24,496,polski,Znak JednymSłowem,"literatura obyczajowa, romans",papier,8980,1011,"NOWE EKSKLUZYWNE WYDANIE WIELKIEGO BESTSELLERA!UWIELBIANA SERIA O LOU CLARK W NOWEJ ODSŁONIE!„Kochałam mężczyznę, który otworzył przede mną cały świat, ale sam nie kochał mnie na tyle, aby w nim zostać. A teraz za bardzo się bałam, żeby pokochać mężczyznę, który mógłby pokochać mnie”.Lou nie ma pojęcia, jak dalej żyć. I trudno jej się dziwić. Zwykłe przetrwanie kolejnego dnia wymaga od niej niemal nadludzkiej siły. Ale pamiętając o obietnicy złożonej ukochanemu, stara się znajdować nowe powody, dla których warto czekać na jutro.W obcym, szarym Londynie czeka na nią wiele niespodzianek. Niektóre powodują przyspieszone bicie serca i rumieniec na twarzy. Inne – odbierają mowę i na nowo wyciskają łzy z oczu.Kiedy odszedłeś to nie tylko historia o podnoszeniu się po utraconej miłości, lecz także inspirująca opowieść o nowych początkach.Historia, która stała się światowym fenomenem. Druga książka bestsellerowego cyklu Jojo Moyes o Lou Clark.„Życie jest krótkie, prawda? Oboje to wiemy. No więc co, jeśli to ty jesteś moją szansą? Jeśli ze wszystkich rzeczy to właśnie ty najbardziej mnie uszczęśliwisz?”","7,1",9788324099979,https://lubimyczytac.pl/ksiazka/5118367/kiedy-odszedles
Moje serce w dwóch światach,Jojo Moyes,2024-06-24,512,polski,Znak JednymSłowem,"literatura obyczajowa, romans",papier,3950,506,"NOWE EKSKLUZYWNE WYDANIE WIELKIEGO BESTSELLERA!UWIELBIANA SERIA O LOU CLARK W NOWEJ ODSŁONIE!„Najważniejsze to wiedzieć, że zawsze możesz znaleźć sposób, by wymyślić się na nowo”.Josh ma spojrzenie zupełnie jak Will. Ten sam uśmiech, ten sam kolor włosów. Lou zaniemówiła, kiedy zobaczyła go po raz pierwszy. Czy to możliwe, że istnieje mężczyzna aż tak podobny do miłości jej życia? Miłości, która, jak się zdawało, bezpowrotnie odeszła?Nowy Jork, miasto drapaczy chmur, urokliwych restauracji, rozświetlonych alei i ludzi w ciągłym biegu. Miasto, które spełnia marzenia. Lou przyjeżdża tam, by nauczyć się nowych rzeczy. Wie, jak wiele kilometrów dzieli ją od Londynu, w którym mieszka Sam, jej nowy chłopak. Wie, że świeży związek może nie przetrwać próby odległości. Właśnie wtedy poznaje Josha. Jasne staje się, że każda decyzja, którą podejmie Lou, całkowicie zmieni jej życie.Historia, która stała się światowym fenomenem. Trzecia książka bestsellerowego cyklu Jojo Moyes o Lou Clark.","7,6",9788324099986,https://lubimyczytac.pl/ksiazka/5118368/moje-serce-w-dwoch-swiatach
Dziki łubin,Charlotte Link,2024-06-24,608,polski,Znak Horyzont,"literatura obyczajowa, romans",papier,750,147,"Rok 1938. Nad Europę nadciągają ciemne chmury. Trzecia Rzesza pod rządami Adolfa Hitlera staje się niebezpiecznym miejscem. Felicja uczy się prowadzić fabrykę w nowych okolicznościach, rozważa nawet podjęcie współpracy z nazistami. Do jej życia wkraczają Alex i Maksym, a zapomniane już uczucia rodzą się na nowo. Który z mężczyzn stanie się dla niej wsparciem w nowych, mrocznych czasach?Belle, córka Felicji, nie zaprząta sobie głowy polityką. Żyje swoim życiem – pragnie zostać gwiazdą filmową i związać się z ukochanym mężczyzną. Czy okaże się on wart jej miłości? Czy dane jej będzie spełnić marzenia?WIELOPOKOLENIOWA SAGA O KOBIETACH Z RODZINY DOMBERGÓW","7,8",9788324089901,https://lubimyczytac.pl/ksiazka/5118120/dziki-lubin
Pogodzona z losem,Marta Wiczuk,2024-06-24,306,polski,Imagine Books,"literatura obyczajowa, romans",papier,190,91,"Po czterech latach w zamknięciu otrzymałam klucz do życia. Tylko nikt mi nie powiedział, że ma on datę ważności. Dla niektórych zbyt krótką…Jestem Rose, a oto moja historia.Nie mam przyjaciół. Uczęszczanie do szkoły to moje marzenie. Posiadam więcej zmartwień niż niejeden dorosły, ale i tak są niczym w obliczu cierpienia bliskich mi osób.W końcu moje życie wraca na właściwy tor i drzwi liceum stają przede mną otworem. Nowe miejsce, nowi ludzie – do tego właśnie dążyłam, lecz nie przewidziałam jednego… Już pierwszego dnia stanę się pośmiewiskiem.Tyler to uzdolniony zawodnik szkolnej drużyny futbolowej, który każdego dnia zakładał maskę. Ale nie od razu to zauważyłam. Z pozoru popularny chłopak tak naprawdę walczył o przetrwanie. Gdy niechcący dokładam mu kłopotów, wyładowuje na mnie swój gniew. Mimo to coś zaczyna nas do siebie przyciągać, tylko…Czasem ludziom pozostają jedynie chwile. Pośród bólu i rozpaczy są wszystkim.","8,5",9788367558235,https://lubimyczytac.pl/ksiazka/5117949/pogodzona-z-losem
Zrodzona z zemsty,Paulina Zalecka,2024-06-24,320,polski,Black Rose,"literatura obyczajowa, romans",papier,71,24,"Miłość smakuje niesamowicie, ale to zemsta jest obezwładniająca.Sonia odzyskuje wolność po latach seksualnego zniewolenia. Stara się na własną rękę wyrównać rachunki z przeszłością, ale jeden mężczyzna – Samuel – nie daje jej myślom wytchnienia. Kobieta postanawia go odnaleźć, bo tylko w ten sposób będzie mogła dokonać zemsty i zamknąć dawne sprawy. Jedyną osobą, która może doprowadzić ją do tego człowieka, jest Mikail – jej dawny właściciel. Aby nawiązać z nim kontakt, Sonia musi poprosić o pomoc Chloe, z którą dzieliła dolę w zamknięciu. Swoją prośbą sprawia, że nad życiem przyjaciółki znów zawisają czarne chmury.Jedna z nich pragnie spokoju, druga – zemsty.Do czego doprowadzi konfrontacja z przeszłością i czy prawdą jest, że miłość zawsze zwycięża?Mikail, Samuel, Andres, Ksenia, Chloe i Sonia. A może w tej układance brakuje kogoś jeszcze?","8,2",9788367749787,https://lubimyczytac.pl/ksiazka/5115494/zrodzona-z-zemsty
Zamknięta w ciemności,Marta Mituta,2024-06-24,384,polski,Miraż,"literatura obyczajowa, romans",papier,39,30,"Darcy już jako dziecko przekonała się, że nie wszystko jest dane na zawsze. Utrata wzroku przewróciła jej świat do góry nogami. Teraz dziewczyna jest nastolatką, ale wciąż nie pogodziła się ze swoją niepełnosprawnością. Postrzega siebie jako kogoś gorszego, nieidealnego i nie do pokochania.Dylana dręczą demony przeszłości. Chłopak zbudował wokół siebie szczelny mur, który ma go ochronić przed kolejnym zranieniem. Przekonany o tym, że jest niezdolny do miłości, odrzuca każdego, kto chciałby się do niego zbliżyć.Pierwsze spotkanie tych dwojga nie mogło wypaść gorzej, lecz nawet fatalna wpadka może mieć pozytywne konsekwencje. Darcy, choć niewidoma, zauważa o wiele więcej niż Dylan. Udowadnia mu, że sercem można dostrzec najbardziej oczywiste rzeczy.Czy tych dwoje, tak doświadczonych przez los, znajdzie siłę i drogę do wyjścia z mroku?","9,0",9788367657471,https://lubimyczytac.pl/ksiazka/5117604/zamknieta-w-ciemnosci
Szepty jeziora,Grażyna Mączkowska,2024-06-24,304,polski,Lucky,"literatura obyczajowa, romans",papier,23,17,"Sabina tuż przed emeryturą przeprowadza się do miasta. Podczas pobytu męża w sanatorium w wolnych chwilach jeździ na rowerze, zwiedzając okolicę. Pewnego dnia w parku obok jeziora znajduje pamiętnik. Domyśla się, że należy on do Kolorowej Kobiety, którą widywała w tym miejscu wcześniej. Postanawia ją odszukać, ale aby to zrobić, musi poznać tajemnice spisane w zeszycie. Historia tak ją wciąga, że nawet gdy kobieta znajduje wskazówki, gdzie mieszka autorka zapisków, musi doczytać je do końca. Okazuje się, że życie właścicielki pamiętnika nie było tak kolorowe jak jej ubrania.Czy dwie kobiety, które poznają się w tak niezwykłych okolicznościach, mają szansę na nawiązanie prawdziwej przyjaźni?","7,9",9788367787871,https://lubimyczytac.pl/ksiazka/5117263/szepty-jeziora
Listy z jeziora,Agnieszka Korol,2024-06-24,,polski,Lind&Co,"literatura obyczajowa, romans",papier,4,1,"Irena Szarada, właścicielka pensjonatu, pewnego dnia zaczyna dostawać tajemnicze listy z pogróżkami adresowanymi do niej. Nagle znajduje się w poczuciu osaczenia i zaczyna podejrzewać wszystkich dookoła. Jej mąż oficjalnie nie żyje od dwudziestu pięciu lat, a tymczasem to jego podpis widnieje pod każdym z listów. Od kogo one są? Od niego, a może od kogoś z pensjonariuszy? A może podrzuca je sąsiad, listonosz? To jest wciągająca i zagadkowa opowieść, pełna ciepła i szczególnego uroku prowincjonalnego miasteczka, osadzona w mazurskich realiach. Można samemu próbować rozwikłać zagadkę, choć nie będzie to zbyt proste…","4,8",9788367978040,https://lubimyczytac.pl/ksiazka/5131394/listy-z-jeziora
Beast & Bossy: A Fake Relationship Enemies to Lovers Romance (Boulder Billionaires),Mia Mara,2024-06-24,330,angielski,Self Publishing,"literatura obyczajowa, romans",e-book,1,0,"I need a bride, and Cinderella is perfect to play the part…The beauty crashed my friend's wedding, called me a beast… and ran.But I always find what I want. And I want her.Turns out she's my mentor's daughter.Her curves, so off-limits!So to keep her close, I give her a job.And make her an offer she can't refuse:All she needs to do is parade on my arm as my fake fiancée.And I get to be CEO.Playing pretend? Easy AF.Playing by the rules? Hard as hell.I swear, that sassy mouth of hers is like a drug.And kissing it makes me want to say I do for real.Problem is her ex is out to destroy us both.But I'll be damned if I don't crush the bastard first.","8,0",,https://lubimyczytac.pl/ksiazka/5122094/beast-amp-bossy-a-fake-relationship-enemies-to-lovers-romance-boulder-billionaires
Spread Wider For Uncle,Jenika Snow,2024-06-24,35,angielski,Kindle Edition,"literatura obyczajowa, romans",e-book,1,0,"After Dark Taboo offers short stories that cross every single line. If you don’t like taboo… these books may not be for you. Please heed the TW/CW for these.I needed to make some extra money. And selling my body online was the fastest way to make that happen. But then I found out my uncle was a client - and what he wanted from me was a straight-up threesome with not only him, but my father - his twin - as well.","6,0",,https://lubimyczytac.pl/ksiazka/5130163/spread-wider-for-uncle
Tell Me How You Hate Me,Cali Melle,2024-06-24,250,angielski,Kindle Edition,"literatura obyczajowa, romans",papier,1,0,"When life gives you your enemy, you make a deal with him…Leo Wells is the last person I want to be skating with.He’s aloof, abrasive… and stupidly attractive. Nevermind the fact that I had a lapse in judgment one night with him in the past.We may not like each other, but I like winning more and if I want to do that, I need him.We need each other.Leo doesn’t like the idea anymore than I do, but we make a deal. We can put our differences aside and forget about our history so we can compete together.It should be easy enough–after all, neither of us like the other.But there’s a spark between us, one that reignites a burning fire we lit a long time ago.The lines are blurring and melting like the ice around my heart.Leo Wells is breaking through my walls, tearing them down one layer at a time.And all I can do is tell him how I hate him…Because I’m afraid I don’t hate him at all.","2,0",9781960963147,https://lubimyczytac.pl/ksiazka/5167192/tell-me-how-you-hate-me
Just Act Natural,Genny Carrick,2024-06-24,324,angielski,Kindle Edition,"literatura obyczajowa, romans",e-book,1,0,"I started this pretend romance to save face, not to lose my heart.I’m indoorsy with a capital I, but I need to fake a little outdoorsiness to get a promotion. A five-day hike sounds like my nightmare, but after upending my life and moving from the city back to my small hometown, I need a win.I didn't expect to find someone like Grant Irwin in the wilderness with me. A cinnamon roll in mountain man form, he’s freakishly competent out here, and endlessly patient with my missteps.But after everything with my critical ex-fiancé fell apart, I’m not looking for love. Especially not with someone who’s only here on vacation.So when we get back to town and run into my ex, why do I pull Grant in as my fake boyfriend? And why does he go right along with my play-acting?He’s been burned by love as badly as I have, but he looks at me like I’m the only thing he sees. I just can’t tell if his heart eyes are real or for show.It’s all supposed to be fake. But falling for Grant? Nothing could be more natural.Just Act Natural is an opposites attract, fake dating rom-com with sizzling kisses but no spice. The Love in Sunshine books can be enjoyed in any order.","6,0",,https://lubimyczytac.pl/ksiazka/5171103/just-act-natural
BYTE,Teagan Brooks,2024-06-23,232,angielski,Kindle Edition,"literatura obyczajowa, romans",e-book,6,1,"GabbyWhen my sister and brother-in-law agreed to chaperone a school trip to another country for my niece and nephew, I assured them I’d be okay while they were gone. I’d been living on my own in a different city since I started college several years ago. I was in the middle of my last semester of school and couldn’t take the time off to go with them. My sister gave me her friend’s phone number and told me to call him if I needed anything while they were gone. I agreed to her request and took his number, thinking I’d never need to use it. A few days later, when I heard someone’s footsteps in my house, I hid in my closet and called him immediately.ByteWhen Keegan asked me to listen out for her younger sister while she and Shaker were out of town, I happily agreed. Gabby had never been a problem. She worked as a nurse at the hospital in Cedar Valley and was in school to become a nurse practitioner. She was too busy to get into trouble. I assumed I wouldn’t hear from her at all during the two weeks they would be gone. When Gabby called me to tell me she was hiding in her bedroom because someone was in her house, I couldn’t get to her fast enough. Neither one of us knew that one phone call would bring secrets to light and change both of our lives forever.Intended for audiences at least 18 years old.","6,5",,https://lubimyczytac.pl/ksiazka/5129681/byte
So This Is War,Meghan Quinn,2024-06-23,444,angielski,Meghan Quinn,"literatura obyczajowa, romans",papier,1,0,"From USA Today and Amazon Charts bestselling author Meghan Quinn, comes a new coach’s daughter, workplace, forbidden standalone sports romance featuring the hockey men you can’t get enough of. This steamy, roommates-to-lovers romantic comedy will bring all the laughs while burning up the pages at the same time.Did I think I was going to fall for my coach's daughter?The answer would be no.I'm still unclear on how I got into this predicament in the first place. A year ago, I was a man with one thought on his mind, the redhead I met at a hotel bar. Twelve months later, I found her.Unfortunately for me, she not only happens to be my very off-limits coach's daughter, but also . . . my new assistant and roommate.I don't even need an assistant, but Coach Wood doesn’t take no for an answer. Add in him writing up tasks for his daughter, Wylie, to complete for me? Well, it's his own form of sweet torture. We are talking tasks that I would never ask her to do.Tasks that make her despise me.Hate me.That make her utter four words that cause a shiver to crawl up my spine . . . Posey, this is war.","6,0",9781959442295,https://lubimyczytac.pl/ksiazka/5120710/so-this-is-war
Trash Boy,E. J. Arosh,2024-06-21,276,polski,Wydawnictwo WasPos,"literatura obyczajowa, romans",papier,95,27,"Judah Saryan to niegrzeczny chłopiec. Taki, przed którym matki ostrzegają córki. Przystojny, bezczelny i wiecznie imprezujący. Korzysta z rozpoznawalności i faktu, że jest frontmanem topowego zespołu Trash Boys. Razem ze swoim najlepszym kumplem, Travisem G., podbija listy przebojów i serca kobiet. Kiedy jednak ich rozrywkowy tryb życia wymyka się spod kontroli, wytwórnia zatrudnia osobę, która ma ich uporządkować. Judah i Travis nie mają zamiaru się zmieniać i są pewni, że nikt ich do tego nie przekona.Co jednak wydarzy się, gdy ich nowy opiekun okaże się seksowną heterą z wojskowym rodowodem, która nie znosi leniwych, imprezujących rockmenów? Będzie gorąco, to pewne...","7,0",9788382904833,https://lubimyczytac.pl/ksiazka/5119126/trash-boy
Byłaś Moją Trójką,Nina Kaczmarczyk,2024-06-21,386,polski,Amare,"literatura obyczajowa, romans",papier,53,39,"Światła, kamera… katastrofa!Wydawało się, że Wszechświat znów zaczyna sprzyjać Igorowi Olechowskiemu, młodemu aktorowi z hollywoodzkimi ambicjami. A jednak – artysta szybko przekonał się, że jeśli chodzi o show-biznes… niczego nie można być pewnym.Wystarczyła jedna decyzja, by Igor stracił to, co było dla niego najcenniejsze: miłość i przyjaźń. Teraz magiczne trójki w jego życiu ustępują miejsca niepokojącym czwórkom. Nawet afirmacje przestają przynosić rezultaty! Codzienność w blasku fleszy staje się dla Olechowskiego prawdziwą męczarnią, zwłaszcza gdy odkrywa, że aktorskie intrygi nie kończą się na planie filmowym.Afirmacje, sława i… fake dating – „Byłaś moją trójką” to drugi tom serii, która ma wszystko, czego pragną miłośnicy książek new adult!","8,8",9788383731537,https://lubimyczytac.pl/ksiazka/5120528/bylas-moja-trojka
Biuro matrymonialne. Razem aż do setki. Tom 2,Dagmara Rek,2024-06-21,262,polski,Wydawnictwo WasPos,"literatura obyczajowa, romans",papier,29,22,"Anna Stańczyk i Gabriela Wąsek powracają! Po sukcesie, jaki osiągnęły, swatając wnuczkę jednej z nich z mężczyzną poznanym na portalu randkowym, zaczynają się nudzić. Wspólne spotkania i ploteczki to zdecydowanie za mało – one chcą czegoś więcej!Pewnego dnia, stojąc w oknie i patrząc na to, co robią sąsiedzi, wpadają na pomysł, że… otworzą biuro matrymonialne dla seniorów „Razem aż do setki”. Wtedy jeszcze nie mają świadomości, że ten pomysł zrujnuje wszystko to, co przez tyle lat budowały – przyjaźń, zaufanie i lojalność.Początki działalności nie są łatwe, dopiero z czasem zaczynają przychodzić kandydaci, którzy chcą znaleźć przyjaźń, a może nawet i miłość. A ci są naprawdę przeróżni – od przygłuchego staruszka, do którego trzeba krzyczeć, przez chłopaka, który myśli, że seniorka zwiąże się z nim dla pieniędzy, po kobietę, która zamierza wynająć mężczyznę na jeden dzień. I z takimi kandydatami jednak radzą sobie główne bohaterki. Jedna z przyjaciółek wpada na pomysł zorganizowania festynu wyłącznie dla seniorów. Uważa bowiem, że w miasteczku brakuje dla nich atrakcji.Czy mieszkańcy Mysi Pola będą chcieli brać udział w takim festynie?Co będzie miała wspólnego kobieta, która zajmuje się nielegalnym interesem, z jedną z właścicielek biura?Czy ktoś znajdzie miłość w biurze Razem aż do setki?Co takiego doprowadzi przyjaciółki do wniosku, że założenie biura dla seniorów było największym błędem, jaki popełniły w swoim życiu?Na te i wiele innych pytań znajdziesz odpowiedź w powieści komediowej „Biuro matrymonialne. „Razem aż do setki”.Zachęcam również do przeczytania pierwszej części – „Babcie w sieci miłości”, w której główne bohaterki zakładają konto na portalu randkowym, by znaleźć chłopaka dla wnuczki jednej z nich.","7,7",9788382904802,https://lubimyczytac.pl/ksiazka/5114102/biuro-matrymonialne-razem-az-do-setki-tom-2
Morderca kochanka,Stanisław Piguła,2024-06-21,300,polski,Wydawnictwo WasPos,"literatura obyczajowa, romans",papier,17,12,"Jurek i Kryśka nie są idealnym małżeństwem. Kiedy kochanek żony, nazywany Rasputinem, tragicznie kończy życie, kobieta nakazuje mężowi, który jest dziennikarzem śledczym w lokalnej gazecie, odnaleźć morderców. Okazuje się, że nieżyjący był nie tylko miłośnikiem kobiecych wdzięków, ale prawdopodobnie strażnikiem złota, które zatopiono w jeziorze. W którym? W okolicy jest niejedno. Plotka głosi, że w wodzie znajduje się także odlany z cennego kruszcu posąg Józefa Piłsudskiego. Poszukiwaczy skarbów nie brakuje, a ich mocodawcy są nie tylko w Polsce. I bacznie obserwują. Jurek na studiach był kujonem. Jednak nie zawsze się uczył. Trafił do łóżka Krystyny, która korzystała z życia i nie zamierzała wracać do domu w niewielkiej mieścinie bez męża. Przez lata był wierny żonie. Gdy został zdradzony, postanowił nie odrzucać nadarzających się okazji. Jednak nadal kocha Krystynę. Opowieść o miłości, seksie i złocie kończy się w sposób zaskakujący…","5,9",9788382904840,https://lubimyczytac.pl/ksiazka/5121966/morderca-kochanka
The Magic of Heart Mountain : A Grumpy X Sunshine Christmas Novella (Heart Mountain Series,K.C. Lynn,2024-06-21,180,angielski,Self Publishing,"literatura obyczajowa, romans",e-book,1,0,"A mountain with a legend.A sunshine Cali girl excited to experience a white Christmas.A grumpy RCMP officer who never sees her coming.What’s worse than sliding into a parked car on a snowy winter day? How about when that car turns out to be a police vehicle belonging to the grumpy, yet undeniably attractive RCMP officer, Mike Cross?This is what happens to California native Hollis Billings when she travels to a remote town in the Canadian Rockies, and it leads to a tumultuous encounter. To make matters worse, Hollis seems to cross paths with the brooding officer wherever she goes, and he never fails to wear a perpetual scowl just for her.It isn’t until she learns he is a devoted guardian to his sweet and sassy nine-year-old sister that she starts to see a different side to Officer Grump.When a twist of fate entwines their daily lives, Hollis quickly finds herself falling for the ruggedly handsome officer and his adorable sister, leading her to question whether her time in Passion Falls is meant to be temporary.She also can’t help but wonder if there isn’t more to the tale surrounding Heart Mountain.After all, some legends hold fragments of the truth.***This holiday romance was originally featured in the Lights, Snow, and Mistletoe anthology as Christmas Kisses & Mountain Wishes. It has been expanded into a longer length novella that serves as an introduction to the Heart Mountain Series.If you enjoy steamy, small-town romances brimming with laugh-out-loud moments, a tight-knit friend group with hilarious antics, and protective alpha males paired with sweet, relatable heroines, then this is the series for you.","7,0",,https://lubimyczytac.pl/ksiazka/5122318/the-magic-of-heart-mountain-a-grumpy-x-sunshine-christmas-novella-heart-mountain-series
Sinners Consumed,Somme Sketcher,2024-06-20,292,polski,NieZwykłe,"literatura obyczajowa, romans",papier,115,22,"Drugi tom historii Penny i Raphaela, która zaczęła się w Sinners Condemned.Penny nie jest w stanie zrozumieć postępowania Raphaela. Czego ten mężczyzna może od niej naprawdę chcieć? Raz bywa czuły, innym razem arogancki i traktuje ją jak swoją własność.Dziewczyna jest kompletnie zdezorientowana w tej relacji. Nie wie, czy powinna uciekać, czy starać się zrozumieć swojego mężczyznę. Nie może jednak zaprzeczyć, że Raphael jest bardzo przystojny i pociągający, a do tego niesamowicie męski i władczy. Powinna go nienawidzić za to, jak ją traktuje, ale nie potrafi.Czy przy najbliższej okazji ucieknie? Czy zdoła to zrobić?Książka zawiera treści nieodpowiednie dla osób poniżej osiemnastego roku życia.","7,4",9788383624792,https://lubimyczytac.pl/ksiazka/5117259/sinners-consumed
Manipulatorka,Magda Kukawska,2024-06-20,,polski,Magda Kukawska,"literatura obyczajowa, romans",e-book,64,32,"Trzeci tom serii Temptation Club.Książka dla czytelników 18+Pięć lat po wydarzeniach z „Manipulanta” Aleksander wciąż nie może pogodzić się z odejściem Aurelii. Jego życie zamienia się w maraton pracy, seksu i alkoholu. W końcu popada w tarapaty. Skandal obyczajowy elektryzuje Polskę, a mężczyźnie grozi utrata stanowiska prezesa.Na ratunek upadłemu biznesmenowi przybywa specjalistka od zarządzania kryzysami wizerunkowymi. Kim jest? Czy uratuje Aleksa? A co z Aurelią?","8,3",9788397005327,https://lubimyczytac.pl/ksiazka/5121153/manipulatorka
