title,author,release_date,page_count,language,publisher,genre,format,reviews,ratings,description,avg_score,ibsn,link
Głos cynika. Terapia liberalna,Jerzy Wysocki,2019-05-16,400,polski,Wydawnictwo Nieoczywiste,"publicystyka literacka, eseje",papier,5,5,"ALERGIA NA ABSURDZebrane tu teksty są efektem moich spontanicznych reakcji na absurdy otaczającej nas rzeczywistości. Absurdy gospodarcze, społeczne, polityczne, a nawet sportowe. Nie ma tu jakiejś wyrafinowanej ideologii. Absurd nie ma barw partyjnych ani aksjologicznej proweniencji. Głupota jest transcendentna, wymykająca się zwykłemu ludzkiemu poznaniu. Świat zwierząt jest logiczny i uporządkowany. Świat homo sapiens jest wewnętrznie sprzeczny i zwariowany.Dlaczego rządzą nami także nieudacznicy, których sami wybraliśmy? Dlaczego grożą mi 3 lata więzienia za próbę wyrzucenia z własnego mieszkania kobiety, której wygasła umowa najmu, a i tak nie płaciła? Dlaczego od kilkudziesięciu lat kolejne rządy mówią o elektrowni jądrowej, zamiast ją zbudować? Dlaczego 500 plus dostają rodzice multimilionerzy? Dlaczego zakazuje się handlu w niedzielę, skoro ktoś chce sprzedawać, a ktoś kupować?W swoich felietonach nie staram się znaleźć odpowiedzi na te pytania. Nie wyleczę rzeczywistości z chronicznej choroby absurdu. Mogę tylko diagnozować problemy, cynicznie zwalczając głupotę. Czy ograniczę jej rozmiary? Nie. Bo nie ma w Polsce mody na liberalne, zdroworozsądkowe myślenie. Poklask zdobywają za to socjalne fanaberie realizowane za kasę, którą Polacy wypłacają sami sobie w postaci kolejnych projektów typu „plus”.Życzę miłej lektury, a zwłaszcza wyciągnięcia wniosków.Jerzy Wysocki","8,6",9788363391874,https://lubimyczytac.pl/ksiazka/4892001/glos-cynika-terapia-liberalna
Po piśmie,Jacek Dukaj,2019-05-15,480,polski,Wydawnictwo Literackie,"publicystyka literacka, eseje",papier,667,119,"Koniec pisma i człowiek tracący podmiotowość w nowym dziele Jacka Dukaja.Intelektualna podróż wokół najbardziej fascynujących zagadnień współczesnej cywilizacji – aż do jej kresu i do kresu człowieka.Przez ostatnich kilka tysięcy lat pismo, książki i biblioteki były nośnikami i skarbnicami wiedzy. Technologia pisma stworzyła cywilizację człowieka. Myślenie pismem oznacza myślenie symbolami, ideami i kategoriami. Daje bezpośredni dostęp do wnętrza innych: ich emocji, przeżyć i poczucia „ja”. Wyniósłszy tę umiejętność na wyżyny sztuki, w istocie tworzy nasze życie duchowe.W Po piśmie Dukaj pokazuje ludzkość u progu nowej ery. Kolejne technologie bezpośredniego transferu przeżyć– od fonografu do telewizji, internetu i virtual reality – wyprowadzają nas z domeny pisma. Stopniowo, niezauważalnie odzwyczajamy się od człowieka, jakiego znaliśmy z literatury – od podmiotowego „ja”.„Mechanizm «wyzwalania z pisma» napędzają miliardy codziennych wyborów producentów i konsumentów kultury. Nie napiszę listu – zadzwonię. Nie przeczytam powieści – obejrzę serial. Nie wyrażę politycznego sprzeciwu w postaci artykułu – nagram filmik i wrzucę go na jutjuba. Nie spędzam nocy na lekturze poezji – gram w gry. Nie czytam autobiografii – żyję celebów na Instagramie. Nie czytam wywiadów – słucham, oglądam wywiady. Nie notuję – nagrywam. Nie opisuję – fotografuję”.Literatura, filozofia, popkultura, neuronauka i fizyka – zaglądamy za kulisy cywilizacji i odkrywamy, że to nie człowiek posługuje się stworzonymi przez siebie narzędziami, ale to one coraz częściej posługują się człowiekiem.Nadchodzą czasy postpiśmienne, gdy miejsce człowieka-podmiotu i jego „ja” zajmują bezpośrednio przekazywane przeżycia.„Czy mogę powiedzieć o sobie: «jestem oglądaniem serialu», «jestem śledzeniem celebów na Instagramie»?”Człowiek staje się maszyną do przeżywania.","7,3",9788308068748,https://lubimyczytac.pl/ksiazka/4883598/po-pismie
My fajnopolacy,Piotr Stankiewicz,2019-05-15,300,polski,Bellona,"publicystyka literacka, eseje",papier,336,60,"Brawurowy (i wciąż bezlitosny) portret III RP21 polskich grzechów głównych Stankiewicza było objawieniem, a teraz, z okazji 30. rocznicy poczęcia III Rzeczpospolitej, nadchodzą Fajnopolacy.Jest tu wszystko, co istotne, a także to, co z pozoru nieistotne. Jest i Jan Paweł II, i Zbigniew Stonoga. Jest i Smoleńsk, i Sullenberger (to ten od awaryjnego lądowania na rzece Hudson). Są (to znaczy nie ma) Żydzi z Nasielska, jest życie przedmieść i zmiana klimatu. Kim są tytułowi fajnopolacy? Po trochu jesteśmy nimi my wszyscy, a po trochu – nikt. Bycie fajnopolakiem wcale nie jest takie fajne, jak się z pozoru może wydawać.Książka, która dobrze wygląda na półce z Ikei!„Stankiewicz jest ojkofobem, na którego nie zasługujemy: pomyje na Polskę, Polki i Polaków wylewa ciepło, życzliwie i konstruktywnie. Aż chciałoby się w Polsce nie żyć. Żeby móc do niej przyjechać, rzecz jasna”.Adriana Rozwadowska„Dlaczego Polacy uwielbiają podgryzać się wzajemnie? Co mówi o nas wielkie przemówienie do narodu wygłoszone przez Zbigniewa Stonogę? Dlaczego w Polsce nie jest możliwy late night show? Piotr Stankiewicz po raz kolejny podejmuje ryzykowną próbę zejścia w otchłanie duszy polskiej i polskiego charakteru. Polacy często narzekają, że w Polsce trudno jest żyć — i narzekali na to od stuleci. Stankiewicz tłumaczy dlaczego”.Adam Leszczyński","6,2",9788311156760,https://lubimyczytac.pl/ksiazka/4885657/my-fajnopolacy
Koniec końca świata,Jonathan Franzen,2019-05-15,288,polski,Sonia Draga,"publicystyka literacka, eseje",papier,43,7,"„Jeśli esej, zgodnie z francuskim źródłosłowem, jest czymś w rodzaju próby – czymś takim, czego się podejmujemy, czymś niekoniecznie ostatecznym, kategorycznym; czymś, na co się poważono na podstawie osobistych doświadczeń i subiektywności autora – możemy chyba powiedzieć, że żyjemy w złotym wieku eseistyki. Na jakiej imprezie byłeś w piątek wieczorem, jak cię potraktowała stewardesa, co myślisz o dzisiejszym skandalu politycznym: media społecznościowe funkcjonują na podstawie założenia, że nawet najdrobniejszy subiektywny mikrokomentarz jest nie tylko wart osobistego odnotowania, jak w pamiętniku, lecz także podzielenia się nim z innymi ludźmi – ironizuje Jonathan Franzen w pierwszych zdaniach swojej, zapowiadanej jako ostatnia książce. Tyle że eseje Franzena to nie mikrokomentarze, a poruszające, pełne ironii i dystansu wobec obiegowych opinii refleksje na temat literatury, niepokojących zmian klimatycznych, relacji międzyludzkich w dobie internetu i przede wszystkim pasji ornitologicznej, która każe autorowi podróżować po różnych zakątach globu.","6,3",9788381107310,https://lubimyczytac.pl/ksiazka/4884179/koniec-konca-swiata
Surrender,Joanna Pocock,2019-05-15,340,angielski,Fitzcarraldo Editions,"publicystyka literacka, eseje",papier,1,1,"Blending memoir with reportage, criticism with nature writing, Surrender is a narrative non-fiction work on the changing landscape of the American West, inspired by a two-year stay in Montana. At a time of personal crisis, after losing her parents and beginning menopause, Joanna Pocock becomes fascinated with radical environmental movements. She witnesses the annual tribal bison hunt near Yellowstone Park, where she meets a scavenger community honing ancestral skills. She joins Finisia Medrano, a transsexual rewilder, to learn about life on the Hoop. She attends the Ecosex Convergence, an annual gathering of people who place their relationship with the earth above everything else. With Surrender, the winner of the 2018 Fitzcarraldo Editions Essay Prize, Joanna Pocock offers a provocative and profound examination of life in an era of increasing climatic disruption.","8,0",,https://lubimyczytac.pl/ksiazka/4890040/surrender
"Tales from 1,001 nights",autor nieznany,2019-05-09,528,angielski,Penguin Classics,"baśnie, legendy, podania",papier,0,0,"Antoine de Saint-Exupéry first published The Little Prince in 1943, only a year before his plane vanished over the Mediterranean during a reconnaissance mission. Nearly eighty years later, this fable of love and loneliness has lost none of its power.The narrator is a downed pilot in the Sahara Desert, frantically trying to repair his wrecked plane. His efforts are interrupted one day by the apparition of a little prince, who asks him to draw a sheep. ""In the face of an overpowering mystery, you don't dare disobey,"" the narrator recalls. ""Absurd as it seemed, a thousand miles from all inhabited regions and in danger of death, I took a scrap of paper and a pen out of my pocket."" And so begins their dialogue, which stretches the narrator's imagination in all sorts of surprising, childlike directions.","0,0",9780241382714,https://lubimyczytac.pl/ksiazka/5051783/tales-from-1-001-nights
Nienazwana teraźniejszość,Roberto Calasso,2019-05-01,173,polski,słowo/obraz terytoria,"publicystyka literacka, eseje",papier,7,0,"Próba diagnozy nieuchwytnej teraźniejszości, zdominowanej przez turystów, terrorystów, hakerów, fundamentalistów i transhumanistów. Calasso nie proponuje gotowych recept na bolączki współczesnego świata, ale skłania czytelników do kwestionowania samych siebie i czasów, w których żyją.","7,1",9788379081394,https://lubimyczytac.pl/ksiazka/4883646/nienazwana-terazniejszosc
Moralna strona ludzkiego bytu. O twórczości Józefa Wittlina,Katarzyna Szewczyk-Haake,2019-05-01,224,polski,Instytut Literatury,"publicystyka literacka, eseje",papier,3,0,"Katarzyna Szewczyk-Haake w swych interpretacjach eksponuje fundamenty postawy etycznej, jaką ewokują dzieła Józefa Wittlina. Badaczka opisuje z wyczuciem i znawstwem składniki duchowej autobiografii człowieka poddanego niełatwym, lecz wyrazistym wyborom moralnym. Niewątpliwą zasługą prezentowanego w książce podejścia jest ukazanie siły dykcji artystycznej oraz przejrzystości aksjologicznego wymiaru utworów pisarza, a jednocześnie oświetlenie ich uniwersalizmu. Dzięki temu dowiadujemy się, w jaki sposób ważne dla Wittlina idee żyją w zmieniającym się czasie historycznym.","8,0",9788380906082,https://lubimyczytac.pl/ksiazka/4933733/moralna-strona-ludzkiego-bytu-o-tworczosci-jozefa-wittlina
Powrót do Reims,Didier Eribon,2019-04-24,219,polski,Karakter,"publicystyka literacka, eseje",papier,649,83,"Anatomia społecznego wstydu i wykluczenia.Autor, francuski socjolog i filozof, miał na koncie wiele książek, między innymi biografię Foucaulta, gdy uświadomił sobie, że o ile przez lata zajmował się wykluczeniem i homofobią, o tyle nigdy nie przeanalizował tego, co naznaczyło całe jego życie: podziału klasowego i biedy. Wraca na prowincję, do rodzinnego domu i opisuje wszystko to, czego zawsze tak bardzo się wstydził i przed czym uciekał: poczucie krzywdy, upokorzenia, potrzebę społecznego uznania. Opowiada o swoich rodzicach – matce sprzątaczce i ojcu robotniku – o ich rozpaczliwych staraniach, by przebić szklany sufit, polepszyć byt, dokształcić się; o ich politycznych wyborach, życiowych decyzjach, a wszystko to podbudowuje wnikliwą analizą społeczeństwa kapitalistycznego i francuskiej prowincji. Eribon odpowiada na wiele pytań, które można by odnieść także do polskiego społeczeństwa i sposobów, w jakie ono ewoluuje. Świetnie napisana książka, która pomaga zrozumieć wiele aktualnych zjawisk polityczno-społecznych, w tym protest żółtych kamizelek.","7,4",9788366147058,https://lubimyczytac.pl/ksiazka/4877028/powrot-do-reims
"Niedorajda, czyli co nam radzą poradniki",Michał Rusinek,2019-04-24,200,polski,Agora,"publicystyka literacka, eseje",papier,728,113,"Trenerzy, doradcy, coachowie i instruktorzy, strzeżcie się! Michał Rusinek, przenikliwy i niestrudzony tropiciel pypciów językowych, tym razem bierze pod lupę język poradników. Czyni to z właściwą sobie maestrią, literackim kunsztem i intelektualną swadą, bawiąc się poradniczymi kuriozami. Jak podrywać? Jak sprzedawać? Jak się leczyć? Jak tatuować? A jak się nie dać poradnikom, które robią z nas niedorajdy? Prosta rada: czytać Rusinka.","7,1",9788326827259,https://lubimyczytac.pl/ksiazka/4881417/niedorajda-czyli-co-nam-radza-poradniki
Jak nie zostałem poetą,Szczepan Twardoch,2019-04-24,160,polski,Wydawnictwo Literackie,"publicystyka literacka, eseje",papier,410,60,"Jeden z najpopularniejszych pisarzy. Pół miliona sprzedanych egzemplarzy. Uznanie polskich i zagranicznych krytyków. Wiele nagród i liczne nominacje. A niewiele brakowało, by wszystko potoczyło się zupełnie inaczej…Pewnego dnia, w latach dziewięćdziesiątych, długowłosy nastolatek w ciężkich butach wchodzi do klubu gliwickich poetów, by przekonać się, jak ocenione zostaną jego wiersze. Efekt? Wiele lat później do księgarń trafia Jak nie zostałem poetą Szczepana Twardocha. A w książce? Historia i codzienność. Tożsamość i autorefleksja. Bardzo serio i z przymrużeniem oka.„Ciągle nie zdecydowałem, czy uprawianie literatury jest dla mnie po prostu zawodem, czy może raczej czymś w rodzaju choroby psychicznej” — pisze autor. I opowiada historie, które mogłyby dać początek nowym powieściom…Któregoś dnia, w czasie II wojny światowej, do jednej ze śląskich wsi nagle przestały przychodzić listy miłosne, które chłopcy z frontu słali do swoich ukochanych. Zapomnieli? Przestali kochać? Spotkało ich coś strasznego? I dlaczego tak nagle? A może ma z tym coś wspólnego młoda listonoszka?","6,4",9788308068625,https://lubimyczytac.pl/ksiazka/4880786/jak-nie-zostalem-poeta
O demokracji w Polsce,Robert Krasowski,2019-04-24,,polski,Czerwone i Czarne,"publicystyka literacka, eseje",papier,67,12,"To kontynuacja „Po południu” i „Czasu Kaczyńskiego”. Autor przedstawia ogólny portret polskiej demokracji. Nic nie jest takie, jakie miało być. Partie są chciwe - nie jedna, nie dwie, lecz wszystkie. Demos niemądry - nie raz, nie dwa, lecz zawsze. Elity również. Ale najciekawsze jest to, że lepiej być nie może. Bo polska demokracja nie jest gorsza niż inne.","7,1",9788366219113,https://lubimyczytac.pl/ksiazka/4884852/o-demokracji-w-polsce
The Gender Accelerationist Manifesto,Eme Flores,2019-04-23,39,angielski,The Anarchist Library,"publicystyka literacka, eseje",papier,2,2,"Death to gender! Freedom to the queers! But gender dies through eating its own tail. Gender is dying already. Its death rattle is upon us, but it still has time to save itself. It is on us to hurry it along to its final end. To speed it on. To make it... accelerate.","9,0",1095167626,https://lubimyczytac.pl/ksiazka/5015743/the-gender-accelerationist-manifesto
"Privatized Planet. Free Trade as a Weapon Against Democracy, Healthcare and the Environment",T.J. Coles,2019-04-16,208,angielski,New Internationalist,"publicystyka literacka, eseje",papier,1,0,"President Trump has torn up the TTIP and TPP. Britain is distancing itself from the European Union. Does this means that corporate globalization is in retreat? Privatized Planet exposes the truth about 'free trade' in this new era of globalization. And this time it's even worse for working people... Quoting leaked documents, corporate lobby memos and a host of other primary sources, it seeks to prove that corporate globalization is simply changing shape, not coming to an end. Author T.J. Coles takes us on a tour of US-led corporate free trade deals from WWII to the present. He argues that activists helped beat back the big multilateral trade deals, TTIP and TPP, and that they must now pay attention to the 'noodle bowl' (as economists call it) of bilateral deals being signed in secret, like the ongoing US-UK free trade deal. Whether it's privatizing Britain's National Health Service, lobbying to get genetically-modified foods and hormone-treated beef into Europe, pushing fracking on Eastern European countries, or murdering environmental activists in the third world, the US-led corporate empire will stop at nothing until the planet is in private hands.","6,0",9781780265018,https://lubimyczytac.pl/ksiazka/5058278/privatized-planet-free-trade-as-a-weapon-against-democracy-healthcare-and-the-environment
Biskupom nie wolno milczeć. Ostatnie felietony,Tadeusz Pieronek,2019-04-15,320,polski,Znak,"publicystyka literacka, eseje",papier,2,0,"Zmienia się świat, zmienia się Polska. Zmieniają się ludzie i ich problemy. Zmienia się Kościół. Na zmiany trzeba reagować, trzeba się im przyjrzeć. Przemyśleć. Wyciągnąć wnioski.W felietonach pisanych do prasy codziennej ksiądz biskup Tadeusz Pieronek, były sekretarz generalny Konferencji Episkopatu Polski, rektor Papieskiej Akademii Teologicznej w Krakowie w latach 1998-2004, nie ucieka od żadnego tematu. Pisze o ludziach, polityce, Kościele a nawet… sporcie.","5,5",9788324058785,https://lubimyczytac.pl/ksiazka/4881861/biskupom-nie-wolno-milczec-ostatnie-felietony
"Mgła, emocje, paradoksy. Szkice o (polskiej) polityce",Marek Migalski,2019-04-15,236,polski,Firma LIBERTE,"publicystyka literacka, eseje",papier,3,1,"Migalski jest ciekawym przykładem akademika, który o polityce nie pisze wyłącznie z pozycji teoretyka. Jego pięcioletnie doświadczenie w ławach Parlamentu Europejskiego okazało się być dla niego unikalnym źródłem wiedzy o praktycznym wymiarze ""robienia polityki"", a cenne spostrzeżenia z tego okresu stały się punktem wyjścia dla tekstów zebranych w prezentowanej publikacji. Dzięki lekkiej formie i ciekawej tematyce najnowszą książkę Migalskiego czyta się jednym tchem.O książce napisał Rafał Matyi:""Uważna lektura zebranych poniżej tekstów pokazuje (...),że Migalski nie jest kolekcjonerem politycznych ciekawostek. Poszukuje reguł, a nie wyjątków. Jest politologiem, a nie gawędziarzem, który zachwyca plotkami, zwykle tylko po części prawdziwymi, naciąganymi dla dobrej puenty. Każdy opublikowany tu tekst jest zatem tak naprawdę o regułach. Ale reguły te nie są przepisane z mądrzejszej, zachodniej literatury, ani nawet wyczytane w prasie. Migalski ufa tylko własnym obserwacjom, rozmowom z politykami, własnym doświadczeniom z krótkiej, pięcioletniej kariery politycznej."" Gandalf.com.pl","9,0",9788361894100,https://lubimyczytac.pl/ksiazka/5056829/mgla-emocje-paradoksy-szkice-o-polskiej-polityce
Narkotyki,Stanisław Ignacy Witkiewicz,2019-04-09,,polski,Wydawnictwo CM,"publicystyka literacka, eseje",papier,252,22,Ta książka nie posiada jeszcze opisu.,"6,9",,https://lubimyczytac.pl/ksiazka/4893523/narkotyki
Knights of the Old Republic,Alex Kane,2019-04-09,74,angielski,Boss Fight Books,"publicystyka literacka, eseje",papier,1,1,"Set an even longer time ago in a galaxy far, far away, BioWare's 2003 Star Wars: Knights of the Old Republic wowed players with its compelling characters, lightsaber customization, complex morality choices, and one of the greatest plot twists in both video game and Star Wars history. But even for veteran studios like LucasArts and BioWare, the responsibility of making both a great game and a lasting contribution to the Star Wars canon was no easy task.Featuring extensive new interviews with a host of KotOR's producers, writers, designers, and actors, journalist Alex Kane weaves together an epic oral history of this classic game, from its roots in tabletop role-playing and comic books, to its continued influence on big-screen Star Wars films. Whether you align with the light or the dark side, you're invited to dive into this in-depth journey through one of the most beloved Star Wars titles of all time.","6,0",,https://lubimyczytac.pl/ksiazka/5026708/knights-of-the-old-republic
Demokratyczne ideały a rzeczywistość,Halford John Mackinder,2019-04-08,328,polski,Zona Zero,"publicystyka literacka, eseje",papier,45,7,"Halford John Mackinder (ur. 1861) wykładowca Uniwersytetu w Oksfordzie, główny założyciel London School of Economics. ""Mackinder stworzył najsłynniejsze dotąd prawo geopolityczne: Kto panuje nad Wschodnią Europą, ten włada Obszarem Centralnym; kto panuje nad Obszarem Centralnym, włada Światową Wyspą; kto panuje nad Światową Wyspą, włada światem. Mackinder obrazowo tłumaczy mechanizmy tworzenia się nowoczesnych mocarstw i akumulacji bogactwa dzięki handlowi morskiemu. Wyparcie transportu lądowego jako głównej drogi wymiany handlowej zrewolucjonizowało stosunki międzynarodowe. Brytyjski geograf podkreśla, że fundamentem kultury strategicznej każdego państwa jest jego krwioobieg transportowy. Problematyka dominacji nad Światową Wyspą, w perspektywie obserwowanej zmiany hegemonicznej i chińskiego projektu Jednego Pasa Jednej Drogi, stanowi jedną z osiowych kwestii współczesnych studiów strategicznych."" LESZEK SYKULSKI ""W 1919 r. Mackinder spotkał się z Piłsudskim. Przyjechał jako brytyjski komisarz przy wojskach Denikina, by namawiać do współdziałania militarnego Polski i białej Rosji. Piłsudski odmawiając, dał jednocześnie Brytyjczykowi do zrozumienia, że dla Polski, lezącej pomiędzy Niemcami a Sowietami, przewiduje w europejskim rozdaniu rolę podmiotową. Pod wpływem rozmowy z Komendantem Mackinder wystosował memorandum do premiera Lloyda Georga, w którym postulował budowę niezależnego bloku politycznego na obszarze Międzymorza.Niebawem się przekonamy, czy w XXI wieku ta mackinderowska myśl rozstrzygnie nową rywalizację w Eurazji. Trzeba koniecznie przeczytać Mackindera, żeby zrozumieć mechanizmy działania sił geopolitycznych, zwłaszcza że Rzeczpospolita położona jest na styku płyt tektonicznych światowej polityki."" JACEK BARTOSIAK","7,4",9788366177574,https://lubimyczytac.pl/ksiazka/4881219/demokratyczne-idealy-a-rzeczywistosc
Geopolityka. Potęga w czasie i przestrzeni,Leszek Moczulski,2019-04-08,648,polski,Zona Zero,"publicystyka literacka, eseje",papier,39,7,"„Geopolityka - potęga w czasie i przestrzeni"" jest próbą syntezy stuletniego już dorobku geopolityki akademickiej oraz krytycznej oceny głównych koncepcji geopolityki stosowanej. Jak pisze autor, każdy kraj jest częścią większej przestrzeni i uczestnikiem procesów rozwijających się w szerszej skali. Stąd pojawia się konieczność szukania syntez: kulturowych, ekonomicznych, socjologicznych. Jedną z najważniejszych jest synteza, biorąca pod uwagę w równej mierze zjawiska czasowe i przestrzenne. Dyscyplina, która się tym zajmuje, czyli geopolityka, jest względnie młodą dziedziną nauki, powstałą w naszym stuleciu i jeszcze w pełni nieukształtowaną, choć już kontrowersyjną. Generalnie zajmuje się ona badaniem przestrzennej struktury politycznej na tle fizycznej struktury geograficznej.Ciągle znajdujemy się w pionierskiej epoce określania jej ram i funkcji. Próba konfrontacji teoretycznych założeń formującej się dyscypliny z powszechnie znanym materiałem historycznym może być interesująca intelektualnie, zarówno w zakresie nowych interpretacji przeszłości, jak i lepszego rozumienia świata, w którym żyjemy oraz przyszłości, w którą wkraczamy. Książka oparta na bogatej literaturze (autor odwołuje się bezpośrednio do ponad 600 cytowanych pozycji) jest efektem wieloletnich studiów.","7,7",9788366177550,https://lubimyczytac.pl/ksiazka/4881222/geopolityka-potega-w-czasie-i-przestrzeni
Narodziny Międzymorza,Leszek Moczulski,2019-04-08,827,polski,Zona Zero,"publicystyka literacka, eseje",papier,1,0,"""Narodziny Miedzymorza. Ukształtowanie ojczyzn, powstanie państw oraz układy geopolityczne wschodniej części Europy w późnej starożytności i we wczesnym średniowieczu""Termin „Międzymorze” robi dziś wielką karierę. W mediach odmieniany jest przez wszystkie przypadki. Na ogół pojmowany jest jako polityczny zamysł utworzenia z państw środkowej Europy organizmu mogącego stanowić naturalną przeciwwagę dla Niemiec i ich mocarstwowych aspiracji. Publicyści opisują tę ideę w czasie „przyszłym życzeniowym”. A przecież Międzymorze już w Europie kiedyś istniało. U świtu ubiegłego tysiąclecia.Praca Leszka Moczulskiego „Powstanie Międzymorza” jest pierwszą tak obszerna analizą historyczną procesów geopolitycznych i geohistorycznych powstawania ojczyzn oraz kształtowania państw tworzących istniejący do dzisiaj system polityczny Międzymorza.Kraje i ludy wyłaniały się z mgły terra incognita, dołączając do wspólnej historii najpierw śródziemnomorskiego świata antycznego, a następnie formującej się Europy; tak wyznaczono wschodnie granice cywilizacyjne naszej części świata.Procesy integracyjne, w których następstwie formowały się osobne państwa i i wspólna res publica christiana stworzyły Europe, w której kulturowych granicach dziś żyjemy.Dopiero inwazja mongolska – falą sięgająca aż do granic Cesarstwa, wybrzeży Adriatyku i gór Grecji, a następnie cofająca się do dorzecza Wołgi – zamknęła epokę i obszar formowania cywilizacji europejskiej.Ale zanim to nastąpiło, przez kilka stuleci ludy i narody serca Europy potrafiły zbudować geopolityczna strukturę tej unikalnej przestrzeni Międzymorza.","7,0",9788366177567,https://lubimyczytac.pl/ksiazka/4881223/narodziny-miedzymorza
Dusza człowieka w socjalizmie,Oscar Wilde,2019-04-03,96,polski,Karakter,"publicystyka literacka, eseje",papier,144,21,"Głośny esej polityczny, w którym Wilde rysuje wizję nowego ustroju opartego na wolności, humanizmie i sztuce. Autor kwestionuje wszelkie formy politycznego, społecznego i ekonomicznego przymusu wobec jednostki, podkreśla potencjał drzemiący w każdym z nas, nawołuje do życia autentycznego i godnego – a takie najpełniej może się realizować w obszarze kreacji artystycznej. Odżegnuje się od schlebiania masowym gustom i broni indywidualizmu. „Czy to utopijne? – pyta. I odpowiada: – Nie warto nawet spojrzeć na taką mapę świata, która nie zawiera Utopii’.Esej w nowym przekładzie Jacka Dehnela został opatrzony posłowiem dr Cezarego Błaszczyka, który pozwala umieścić tekst w szerszym kontekście historii doktryn politycznych i ukazuje Wilde’a jako pisarza politycznego, anarchistę i jednego z ojców studenckiej rewolty maja’68.","7,4",9788365271921,https://lubimyczytac.pl/ksiazka/4877370/dusza-czlowieka-w-socjalizmie
Rêver l’obscur,Starhawk,2019-04-03,384,francuski,Cambourakis,"publicystyka literacka, eseje",papier,1,0,"Partisane de l’action directe non violente, Starhawk a été de tous les mouvements antimilitaristes et antinucléaires aux États-Unis dans les années 1970-1980.On la retrouve ensuite à Seattle ou à Gênes dans les rangs altermondialistes. Se définissant à la fois comme féministe et sorcière néo-païenne, elle publie Rêver l’obscur. Femmes, magie et politique en 1982 aux États-Unis.Se basant sur la narration très concrète de sa participation à ces mouvements, elle explore une science inventive et festive des rituels, invitant chacun-e à prendre conscience de son pouvoir et à le mettre en œuvre en resserrant les liens avec les autres, en agissant à sa mesure au sein de la communauté.","8,0",9782366241211,https://lubimyczytac.pl/ksiazka/4932994/rever-l-obscur
"Dzień sądu. Nadużycia, skandale, walka o władzę. Co naprawdę dzieje się w Kościele?",Andrea Tornielli,2019-04-02,320,polski,WAM,"publicystyka literacka, eseje",papier,27,3,"Dzisiejszy Kościół przypomina bardziej pole bitwy niż szpital polowy.Jak doszło do tego, że arcybiskup Carlo Maria Viganò napisał szokujące dossier, w którym oskarżył papieża o krycie seksualnego przestępcy i zażądał jego dymisji? Kto tak naprawdę stoi za sprowokowaniem wewnętrznych walk, wstrząsających fundamentami Watykanu? Dwaj dziennikarze, doskonale zorientowani w sprawach Stolicy Apostolskiej, rzucają nowe światło na aferę, w której obok oskarżeń najwyższych watykańskich hierarchów pojawia się groźba schizmy.Tę książkę można by czytać jak fantastyczny thriller polityczny, gdyby nie to, że wszystko, co zostało w niej opisane, wydarzyło się naprawdę.To, czego dziś jesteśmy świadkami, jest nie tylko ujawnieniem się w Kościele mysterium iniquitatis, istniejącej od zawsze tajemnicy zła i grzechu, która rozbija go od wewnątrz. Nowością naszych czasów jest brak – i to w samej wspólnocie, a nawet u części jej pasterzy – świadomości, czym jest Kościół, i pewności tego, na jakim fundamencie został on ustanowiony. (…)Kościół wpadł w niszczycielski wir. Mnożą się „medialne ambony”, na które wstępują samozwańczy kaznodzieje i uzurpują sobie rolę sędziów wszystkiego i wszystkich. Pojawia się pozbawione skrupułów, instrumentalne, wybiórcze wykorzystywanie i nadużywanie przestępstw oraz grzechów popełnionych przez ludzi Kościoła w celu prowadzenia brudnej walki o władzę.","6,0",9788327716712,https://lubimyczytac.pl/ksiazka/4882236/dzien-sadu-naduzycia-skandale-walka-o-wladze-co-naprawde-dzieje-sie-w-kosciele
Kot pilnujący myszy. Nieznane teksty,Józef Tischner,2019-04-02,320,polski,Znak,"publicystyka literacka, eseje",papier,17,5,"Argumenty nie mogą przegrywać z emocjami!Jako publicysta wiernie towarzyszył przemianom, które zachodziły w Polsce. Wiele jego artykułów z lat 90. nigdy nie ukazało się w książkach. Kot pilnujący myszy to zbiór takich właśnie tekstów – atrakcyjnych, ale trudno dostępnych. Tematy w nich poruszane wciąż są obecne w publicznej debacie: od pytań o to, jaką pozycję powinien zajmować Kościół w demokracji, przez refleksję nad tym, jakie są tej demokracji słabości, po niezwykle aktualne spostrzeżenia dotyczące miejsca Polski w Europie. Znajdziemy tu też artykuły polemizujące z linią ideową Radia Maryja, dyskusję z Jackiem Kuroniem o aborcji czy teksty wyjaśniające, dlaczego Tischner upominał się o żołnierzy z oddziału Józefa Kurasia „Ognia”.Józef Tischner był nie tylko cenionym filozofem i duszpasterzem, ale też bardzo chętnie czytanym publicystą. Miał świetny styl, który przyciągał czytelników. Brał udział w wielu sporach, wiele też sam inicjował. O sprawach trudnych potrafił pisać w sposób klarowny i przystępny, a w polemikach zdecydowanie, choć nie bez humoru, potrafił bronić swoich racji.Tischner gorący, budzący kontrowersje, ale też pilnujący, by argumenty nie przegrywały z emocjami – oto ktoś, kogo spotkać możemy w tej książce.","7,3",9788324058099,https://lubimyczytac.pl/ksiazka/4876357/kot-pilnujacy-myszy-nieznane-teksty
