title,author,release_date,page_count,language,publisher,genre,format,reviews,ratings,description,avg_score,ibsn,link
Ostatnie kłamstwo,Szymon Hudon,2023-10-04,,polski,Szymon Hudoń,"kryminał, sensacja, thriller",e-book,10,7,"NOWY THRILLER PSYCHOLOGICZNY AUTORA POWIEŚCI „JEJ NAJLEPSZA PRZYJACIÓŁKA”NIEBEZPIECZEŃSTWO CZAI SIĘ TUŻ ZA ROGIEM…Karina Letnicka kompletnie załamuje się po śmierci ukochanego męża Piotra oraz ich pięcioletniego syna Arka, którzy tracą życie w wypadku samochodowym. Samotna, mieszkająca w wielkiej, starej posiadłości kobieta za namową koleżanki prosi o pomoc zawodową towarzyszkę. Daria Łabęcka to młoda opiekunka, której z czasem udaje się pomóc zrozpaczonej wdowie uporać się z nową, smutną codziennością. Wkrótce stają się sobie coraz bliższe, a gdy pewnej nocy dziewczyna zjawia się w domu Kariny posiniaczona i przerażona, kobieta postanawia przyjąć ją pod swój dach. Chociaż Daria nie chce powiedzieć nic na temat tego, co ją spotkało, wkrótce gdy niebezpieczeństwo zaczyna zagrażać im obu, Karina postanawia na własną rękę odkryć prawdę...(książka dostępna na stronie empik.com i w aplikacji empik go)","7,6",,https://lubimyczytac.pl/ksiazka/5083014/ostatnie-klamstwo
Scarlett Must Die,Susan Kiernan-Lewis,2023-10-04,275,angielski,Kindle Edition,"kryminał, sensacja, thriller",e-book,1,0,"Sometimes it's the little things that can change everything.Georgia Belle is engaged to marry the most amazing man she’s ever known. The only problem is she had to give up everything—her work, her family and her friends—and her own time period, to do it.After agreeing to marry the handsome Savannah Police Detective Sam Bohannon, Georgia has got to decide if she is going to remain in the past. On top of that, if she can’t solve the mystery in 1923 of who killed the mayor of Savannah before she goes back to 2023, the ramifications of her failure will ripple out much further than just one woman’s personal happiness. It will literally affect the next twenty years.And the coming world war.","7,0",,https://lubimyczytac.pl/ksiazka/5095169/scarlett-must-die
The List,Yomi Adegoke,2023-10-03,336,angielski,William Morrow,"kryminał, sensacja, thriller",papier,2,1,"“The List was phenomenal. Brilliantly written, intricately plotted and incredibly clever. Once I started, I could not put it down, and I am sure I'll be thinking about this book for a very long time.” — Abi Daré, New York Times bestselling author of The Girl with the Louding VoiceIn this sensational, page-turning debut novel, a high-profile female journalist’s world is upended when her fiancé’s name turns up in a viral social media post—a nuanced, daring, and timely exploration of the real-world impact of online life, from award-winning journalist and internationally bestselling author Yomi Adegoke.Ola Olajide, a celebrated journalist at Womxxxn magazine, is set to marry the love of her life in one month’s time. Young, beautiful, and successful—she and her fiancé Michael are considered the “couple goals” of their social network and seem to have it all. That is, until one morning when they both wake up to the same message: “Oh my god, have you seen The List?” It began as a crowdsourced collection of names and somehow morphed into an anonymous account posting allegations on social media. Ola would usually be the first to support such a list—she’d retweet it, call for the men to be fired, write article after article. Except this time, Michael’s name is on it.Compulsively readable, wildly entertaining, and filled with sharp social insight, The List is a piercing and dazzlingly clear-sighted debut about secrets, lies, and the internet. Perfect for fans of Such a Fun Age, Luster, and My Dark Vanessa, this is a searing portrait of these modern times and our morally complicated online culture.“Topical, heartfelt, provocative and wise, Yomi Adegoke’s characters are tenderly realized . . . the entire cast of this ultimate millennial novel springs vividly to life.” — Bernardine Evaristo, Booker Prize-winning author of Girl, Woman, Other “The List asks ‘what if?’ and the answers will surely get people thinking. A vibrantly told exploration of the messy interface between virtual and offline relationships. A page-turning tale!” — Charmaine Wilkerson, New York Times bestselling author of Black Cake","7,0",9780063274877,https://lubimyczytac.pl/ksiazka/5084140/the-list
My name is Justice,Gabriel Galletti,2023-10-03,331,angielski,Red Kimba Press,"kryminał, sensacja, thriller",papier,1,0,"“My name is… Justice.”Chad Hilton, footballer, recovering opioid addict and criminal psychologist is on the edge. His fragile sanity is disintegrating following the horrific murder of his wife in Leeds.Seeking rest and recuperation he arrives in Sydney, to find a city in the terrifying grip of a barbaric serial killer.Inspector Ruben ‘Pop’ Murray won’t take no for an answer and enlists Chad to help identify the killer.As he follows the trail of clues left by the murderer Chad realises that he’s in a race…Catch the killer or become a victim.","10,0",9781739851026,https://lubimyczytac.pl/ksiazka/5093832/my-name-is-justice
Nie zabijaj,Agnieszka Płoszaj,2023-10-02,352,polski,Znak,"kryminał, sensacja, thriller",papier,111,58,"ON ZABIJA W IMIĘ SPRAWIEDLIWOŚCI.ONA ZROBI WSZYSTKO, ABY GO ZATRZYMAĆ.Influencer zamordowany na planie zdjęciowym. Telewizyjna wróżbiarka przybita do stołu. Modelka, która zachłysnęła się sławą. Każde z nich szukało szczęścia w mieście grzechu. Wszyscy popełnili ten sam niewybaczalny błąd. Zoja Sterlak i Mariusz Kardas stają przed najtrudniejszą sprawą w swojej karierze. Żądza wymierzenia kary, która ich zdaniem kieruje mordercą, prowadzi do grupy fanatyków religijnych. Słynąca z intuicji i nieszablonowych działań policjantka czuje jednak, że za serią zabójstw kryje się coś więcej. Czy to możliwe, że cały ten brutalny spektakl to artystyczna wizja psychopatycznego mordercy? I czy Zoja zdąży go zatrzymać, zanim dokończy dzieło?Niesamowity kryminał! Chylę czoła. Wciąga jak diabli, będziecie zachwyceni. PRZEMYSŁAW PIOTROWSKI","7,5",9788324067046,https://lubimyczytac.pl/ksiazka/5071278/nie-zabijaj
Tożsamość,Robert Wysokiński,2023-10-02,230,polski,Novae Res,"kryminał, sensacja, thriller",papier,58,32,"Największe zło wysługuje się naiwnościąOpinią publiczną w Stanach Zjednoczonych wstrząsa seria brutalnych morderstw. Ofiarami padają całe rodziny, a zabójca nie oszczędza nawet małych dzieci. Na miejscu zbrodni sprawca zostawia zawsze swoisty podpis – bilet autobusowy i zagadkowy rysunek ludzika wykonany krwią ofiar. Policja jest bezradna: wszystkie tropy zdają się prowadzić donikąd.Kilka miesięcy później w niewyjaśnionych okolicznościach znikają młode kobiety. Zaginionych nic ze sobą nie łączy, żyją w różnych częściach kraju i brakuje jednoznacznego klucza, według którego padają ofiarami porywacza. Czy to możliwe, by za wszystkim stała jedna osoba? Czy te zdarzenia mają coś wspólnego z wcześniejszymi krwawymi zabójstwami? Agenci FBI z Tomem Vesuvio na czele muszą wykorzystać wszystkie możliwe sposoby, by namierzyć sprawcę. Przekopując stosy policyjnych dokumentów, w końcu natrafiają na pewną nietypową zbieżność, która przykuwa ich uwagę. Wkrótce okaże się, że w tej sprawie nic nie jest oczywiste, a ofiara i oprawca lubią zamieniać się miejscami…","7,0",9788383136806,https://lubimyczytac.pl/ksiazka/5082933/tozsamosc
Uzurpatorka,Iwona Wilmowska,2023-10-02,332,polski,Axis Mundi,"kryminał, sensacja, thriller",papier,38,20,"Jak dobrze znasz swojego partnera? Czy na pewno wiesz wszystko o jego przeszłości? Czy nie obawiasz się, że pewno dnia wyjdzie z domu i nie wróci? Wszystkie te lęki zmaterializowały się, gdy Mikołaj – krytyk i bloger literacki – zorientował się, że zniknęła jego żona, razem z ich kilkuletnią córeczką. Jak odnaleźć dwie osoby, które dosłownie rozpłynęły się w powietrzu? Jakie wskazówki z ich pozornie idealnego życia pomogą w rozwiązaniu zagadki? Czy za zniknięciem Doroty i Oli kryje się ktoś trzeci? Uzurpatorka to wspaniały materiał na scenariusz filmowy i wciągający kryminał, który czyta się jednym tchem.To była taka chwila, w której zdajesz sobie sprawę, że być może właśnie teraz jedna z tych strasznych rzeczy, które przytrafiają się przecież tylko innym, przydarza się właśnie tobie. Że nagle stajesz się mimowolnym bohaterem jednego z tych dramatów, które zawsze obserwowałeś na ekranie telewizora, w nagłówkach gazet, na portalach internetowych. I jeszcze nic się ostatecznie nie potwierdziło, jesteś w stanie zawieszenia, jedną nogą już tam, ale drugą wciąż na bezpiecznym, zbudowanym ze złudzeń lądzie. I tak bardzo nie chcesz uczynić tego kroku w przód. Niestety, nie masz już wyjścia.","7,1",9788366451261,https://lubimyczytac.pl/ksiazka/5084820/uzurpatorka
Bliźniacza zbrodnia,Robert Ostaszewski,2023-10-02,,polski,Lind&Co,"kryminał, sensacja, thriller",audiobook,48,4,"Lektor: Filip KosiorCzas: 1h 47minWyczerpana psychicznie po ostatniej sprawie Renata Łukowska wyjeżdża ze swoim dawnym przyjacielem, detektywem Konradem Rowickim, do Krakowa, żeby wypocząć. Kolega Rowickiego, mieszkający w katowickiej dzielnicy Nikiszowiec, prosi go, żeby pomógł mu wyjaśnieniu tajemniczej śmierci dziewiętnastoletniej córki. Nim Rowicki zdoła cokolwiek ustalić, ginie jej siostra bliźniaczka. Zbieg okoliczności? Ani Rowicki, ani Łukowska w to nie wierzą. W takiej sytuacji Łukowska nie zamierza wypoczywać i angażuje się w śledztwo. Para detektywów zrobi wszystko, żeby odkryć prawdę. A przy okazji odkrywają mroczne tajemnice Nikiszowca, starego, urokliwego osiedla górniczych familoków, w którym można znaleźć cudownych ludzi i zafascynowanych miejscem turystów, ale i… prawdziwe potwory.","6,8",9788367494144,https://lubimyczytac.pl/audiobook/5092142/blizniacza-zbrodnia
Ogrody ciszy,Marek Adam Grabowski,2023-10-02,98,polski,BookEdit,"kryminał, sensacja, thriller",papier,20,20,"W makabrycznej wizji przyszłości część ludzkości jest eksterminowana, rzekomo dla jej własnego dobra. Orfeusz, psycholog w obozie koncentracyjnym, zajmuje się przekonywaniem ludzi, iż lepiej jest dla nich, że zostaną uśmierconymi. W pewnym momencie zaczyna sobie zdawać sprawę, że bierze udział w wielkim oszustwie.","8,0",,https://lubimyczytac.pl/ksiazka/5106595/ogrody-ciszy
Taken to the hills,S. J. Richards,2023-10-02,306,angielski,Apple Loft Press,"kryminał, sensacja, thriller",papier,1,1,"Abductions and murder are not what ex-DCI Luke Sackville expected when he left the police after tragedy struck his family.Luke’s return to the workplace was meant to be a soft landing but when a woman vanishes after being accused of taking bribes, he is assigned a disparate team and tasked with tracking her down.Their search becomes more urgent when her disappearance is linked to the death of a second woman. When a third goes missing the hunt becomes a race against time. Luke’s return to work presents him with the most challenging case of his career as the murder victims mount.Murder and intrigue are peppered with humour in this fast-paced crime thriller set in and around the beautiful city of Bath in the southwest of England.Taken to the Hills is the first in the Luke Sackville crime series. If you like a team you can root for then you’ll love this page-turner. Perfect for fans of JD Kirk, LJ Ross, JM Dalgleish and David J Gatward.","10,0",9781916660021,https://lubimyczytac.pl/ksiazka/5090163/taken-to-the-hills
Królowa Bedlam,Robert McCammon,2023-10-01,688,polski,Vesper,"kryminał, sensacja, thriller",papier,251,54,"Powieść „Królowa Bedlam” to kontynuacja bestsellerowego „Zewu nocnego ptaka”, w której autor Robert McCammon po raz kolejny daje popis niesamowitej wyobraźni oraz kunsztu literackiego. Plastyczne opisy, wyraziści bohaterowie, dynamiczna akcja i spora doza humoru tworzą porywający kryminał historyczny, który na długo zapadnie w pamięć czytelników. Matthew Corbett po ucieczce z dusznych bagien Karoliny Południowej zamieszkuje w osiemnastowiecznym Nowym Jorku, gdzie falę strachu wywołało wciąż nierozwiązane morderstwo szanowanego lekarza. Kto precyzyjnym cięciem ostrza zgasił życie dobrego człowieka? Kiedy Masker, jak nazwał zabójcę drukarz i wydawca lokalnej gazety, morduje kolejną osobę, młody prawnik – zajęty gromadzeniem dowodów na molestowanie wychowanków sierocińca – zostaje zwabiony w labirynt wzajemnie wykluczających się wskazówek i mrożącego krew w żyłach śledztwa, które zarówno wystawi na próbę jego naturalną skłonność do dedukcji, jak i rozpali głód sprawiedliwości.Matthew dzięki swojej postawie zyskuje potężnych sprzymierzeńców, przyjdzie mu jednakże stanąć przeciwko wrogowi, którego macki sięgają daleko poza granice miasta. Śledztwo prowadzi do azylu dla obłąkanych, w którym rezyduje tajemnicza Królowa Bedlam. Czy jej przeszłość stanowi klucz do rozwiązania skomplikowanej sieci spisków?","8,2",9788377314654,https://lubimyczytac.pl/ksiazka/5019354/krolowa-bedlam
Po moim trupie,Jeffrey Archer,2023-10-01,,polski,Rebis,"kryminał, sensacja, thriller",papier,68,14,"Jedynie detektyw William Warwick może odkryć prawdę. Nowy emocjonujący thriller mistrza powieści.W londyńskiej Policji Metropolitalnej powstaje nowa jednostka ‒ Zespół do spraw Niewyjaśnionych Morderstw. Jego zadaniem jest chwytanie przestępców, którym nikt inny nie zdołał udowodnić winy.Mijają dwa miesiące, odkąd w Genewie kolekcjonera sztuki Milesa Faulknera, skazanego za fałszerstwo i kradzież, uznano za zmarłego. Dlaczego więc cyniczny adwokat nadal uważa go za swego klienta?Na luksusowym liniowcu płynącym do Nowego Jorku trwa walka o przywództwo w zamożnym rodzie, prowadząca prostą drogą do morderstwa.Motorem wszystkich prowadzonych śledztw są detektyw starszy inspektor William Warwick – znany już czytelnikom z powieści ""Nic bez ryzyka"", ""Ukryte na widoku"" oraz ""Przymknięte oko sprawiedliwości"" – wschodząca gwiazda Met oraz były tajny agent policji, a obecnie nowy członek zespołu, Ross Hogan.Czy zdołają schwytać zabójców, zanim będzie za późno?CZTERY SPRAWY. CZTEREJ ZABÓJCY. TYLKO JEDEN CZŁOWIEK MOŻE ICH POWSTRZYMAĆ...","6,9",9788383380377,https://lubimyczytac.pl/ksiazka/5069845/po-moim-trupie
Njord i gniew morza,Juan Antonio Almendras,2023-10-01,113,polski,Hachette Polska,"baśnie, legendy, podania",papier,10,3,"Bóg Njord od dawna zajmuje się budową statku. Pierwszy z rodu Wanów mieszka w Asgardzie, ciesząc się towarzystwem swojego starego przyjaciela, boga Odyna. Mimo że jest szczęśliwy w świecie bogów, tęskni za szumem fal. Odyn o tym wie. Wszechojciec proponuje więc swojemu przyjacielowi, aby poszukał miejsca, w którym mógłby z pasją żeglować po morzu i stworzyć tam swój nowy dom. Njord zadomawia się w nowej siedzibie, ale pewnego dnia, pod wpływem niepokojącego sygnału, udaje się do Midgardu, krainy ludzi. Podczas tej podróży spotyka osoby, które będą miały zaskakujący wpływa na jego życie.","6,7",9788328236851,https://lubimyczytac.pl/ksiazka/5090402/njord-i-gniew-morza
Ragnar i zemsta północy,Silvia González Laá,2023-10-01,115,polski,Hachette Polska,"baśnie, legendy, podania",papier,10,3,"Mimo, że strachliwy i podstępny król Ella pozbył się Ragnara Lodbroka, mordując go, nie może otrząsnąć się z potężnego wpływu legendarnego wodza wikingów. Nawet po śmierci Ragnar stanowi dla Elli upiorne zagrożenie, nawiedzając go w najgorszych koszmarach. Król Nordumbrii wie bowiem, że wraz z zamordowaniem wodza ziem północnych jego przeznaczenie przybrało nieubłagany obrót - spotka go zemsta synów Ragnara, z pierworodnym Ivarem Bezkostnym na czele. Jak Ella poradzi sobie z zagrożeniem ze strony potomków swojego wroga?Czy anglosaski król zdoła uniknąć zagłady?","6,7",9788328236868,https://lubimyczytac.pl/ksiazka/5090404/ragnar-i-zemsta-polnocy
Chościsko,Marcin Barański,2023-10-01,133,polski,Barński Marcin,"baśnie, legendy, podania",papier,2,2,"Opowieść o najstarszym przodku z dynastii Piastów, którego imię w Kronice Polskiej Galla Anonima pojawia się tylko dwukrotnie. Historia Chościska osadzona jest ściśle w realiach dziewiątego wieku na terenach dzisiejszej Polski. Odtworzony świat zawiera istniejące wówczas miejsca, które odwiedzał nasz bohater. Opowieść przedstawia świat pełen słowiańskiego folkloru i wierzeń, widziany oczami dwudziestojednoletniego łowcy, który złożył bogom obietnicę mającą go uchronić przed śmiercią. Czy dotrzymał danego słowa?","7,5",,https://lubimyczytac.pl/ksiazka/5113607/choscisko
Epic Tales 50 short stories from Hindu Mythology,Zahid Ameer,2023-10-01,164,angielski,Goodword Books,"baśnie, legendy, podania",e-book,1,0,Ta książka nie posiada jeszcze opisu.,"8,0",,https://lubimyczytac.pl/ksiazka/5100533/epic-tales-50-short-stories-from-hindu-mythology
The Counterfeit Detective,Simpson Grears,2023-10-01,332,angielski,Rymour Books,"kryminał, sensacja, thriller",papier,1,0,"An American professor discovers the diaries of John Ledbury, known as the counterfeit detective, a minor poet who, in Victorian London, is employed to reply to the mail that comes addressed to Sherlock Holmes at 221b Baker Street. Through the diaries he unearths a series of baffling unsolved murders. He travels to England and Scotland but he realises that, in order to solve the mystery, he has to travel further, back through time itself.","8,0",9781739596088,https://lubimyczytac.pl/ksiazka/5093457/the-counterfeit-detective
The Forsaken and the Dead,Sidney Thompson,2023-10-01,236,angielski,University of Nebraska Press / Bison Books,"kryminał, sensacja, thriller",papier,0,0,"All heroes have fatal flaws and a moment of defining hubris, but few rise from the ashes to achieve greater heights. In 1884 Deputy U.S. Marshal Bass Reeves was arrested for murder and placed among his own prisoners in Hell on the Border, the infamous federal jail in Fort Smith, Arkansas. It was the single greatest setback of his illustrious career, but it wouldn’t be his last mistake or trial by fire.In The Forsaken and the Dead we meet Reeves again. In the 1890s, past his prime, Reeves proceeds through the valleys and shadows of Indian and Oklahoma Territories. Despite his caution and innovations as a lawman and detective, his nation no longer seems a product of his own making—so much like his children and his marriage to Jennie. While a modern world implodes around him and demons from his past continue to haunt his present, he remains resolute in his faith that he can be a steady rider on a pale horse.","0,0",9781496238184,https://lubimyczytac.pl/ksiazka/5100798/the-forsaken-and-the-dead
Ludzie pustki,Kamil Zieliński,2023-09-30,,polski,Ridero,"kryminał, sensacja, thriller",papier,13,0,"Świetny thriller ukazujący przyszłość!Legenda lasu w małej wsi zaczyna przyciągać uwagę nastolatka, który zaczyna w nim biegać. Wkrótce przyjemność z biegania i satysfakcja z dążenia do postawionego celu, zaczyna zamieniać się w walkę o prawdę i odnalezienie odpowiedzi na pytania, które zdają się ich nie mieć. Strach i panika zamieniają się w ciekawość, która zmusza go do przekroczenia granicy, której nie wolno przekraczać. Dążenie do prawdy zmusza go do podróży, której nigdy nie powinien odbyć.","8,8",9788383515786,https://lubimyczytac.pl/ksiazka/5084273/ludzie-pustki
Święty z Centralnego,Jakub Ćwiek,2023-09-29,317,polski,PulpBooks,"kryminał, sensacja, thriller",papier,386,78,"NAJNOWSZY KRYMINAŁ AUTORA „DRELICHA” I „CIEMNOŚĆ PŁONIE”Po kilku latach spędzonych na emigracji do kraju wraca sześćdziesięcioletni Mariusz Kulewicz zwany Kancerem.Z ukrytym pasem pełnym zarobionych funtów trafia na Dworzec Centralny, gdzie przed wyjazdem spędził kilka lat jako bezdomny.Tym razem ma to być tylko przesiadka w drodze do zupełnie nowego życia, ale plakat informujący o zaginięciu dawnego kolegi z peronów przypomina Kancerowi o zaciągniętym kiedyś długu. Próba spłacenia go oznaczać będzie nie tylko ponowną konfrontację z brutalną rzeczywistością dworca, ale i konieczność zmierzenia się z własną, mroczną przeszłością.„Święty z Centralnego” to gorzki, trzymający w napięciu kryminalny neo-western o świecie i ludziach, których na co dzień wolimy nie widzieć.","7,0",9788396816115,https://lubimyczytac.pl/ksiazka/5087644/swiety-z-centralnego
Za wszelką cenę,Wioletta Pyzik,2023-09-29,304,polski,Purple Book,"kryminał, sensacja, thriller",papier,67,16,"Książka dla czytelników pełnoletnich.Iza – trzydziestosześcioletnia fryzjerka i aspirująca influencerka – wiedzie na pozór szczęśliwe życie gdzieś w niewielkim mieście na wschodzie Polski. Swoją sielankową codziennością dzieli się z licznymi obserwatorami na Instagramie. Prawda jest zgoła inna.Smutny obraz współczesnego świata, gdzie gra pozorów jest ważniejsza niż prawdziwe życie. A może warto poszukać głębiej? Może Iza to tak naprawdę skrzywdzona przez otoczenie kobieta z poranioną psychiką?Morderstwo, przemyt, poniżanie, kłamstwa? Jak daleko posunie się Izabela, żeby spełnić swoje marzenie o życiu w bogactwie i splendorze?A ty, jak wiele zrobisz, żeby być szczęśliwym?","4,9",9788383105451,https://lubimyczytac.pl/ksiazka/5078124/za-wszelka-cene
Szkielet,Janusz Mika,2023-09-29,271,polski,Oficynka,"kryminał, sensacja, thriller",papier,25,3,"Kiedy odnalezione ludzkie kości przenoszą nas w czasie, zaczyna się śmiertelna graPodczas prac budowlanych na krakowskiej Krowodrzy robotnicy znajdują ludzki szkielet. Niedługo później dziennikarz śledczy Kornel Rączy natrafia w pobliskim parku na ciało zamordowanego mężczyzny. Co może łączyć te dwa wydarzenia?„Kryminalne zagadki Krowodrzy? Czemu nie! Janusz Mika snuje balladę o zbrodniach popełnianych w jednej z dzielnic Krakowa, czasami smutną, czasami śmieszną, ale zawsze mocno osadzoną w lokalnych realiach. Idealna powieść dla wszystkich, którzy cenią kryminały miejskie, z czułością ukazujące »małe ojczyzny«”. Robert Ostaszewski„Szkielet to przejmujący kryminał między innymi o tym, że przeszłość nigdy nie daje o sobie zapomnieć. Zaś Janusz Mika, autor kryminalnej sagi Krowodrzy, nie da nam zasnąć, dopóki nie poznamy rozwiązania zagadki"". Mariusz Czubaj","5,0",9788367875479,https://lubimyczytac.pl/ksiazka/5094162/szkielet
Café Bruel,Artur Renard,2023-09-29,522,polski,My Book,"kryminał, sensacja, thriller",papier,2,1,"Bohaterowie książki ""Na widoku” znów w akcji!Karol spędza urlop, uczestnicząc w niezwykłej zabawie, prowadzącej go śladem niebanalnych, nieobleganych przez turystów miejsc w Paryżu. Przypadkowo podsłuchana rozmowa zmienia tę romantyczną wyprawę w niebezpieczną misję, od której zależy przyszłość Europy.Podejrzewany o najgorsze, musi stawić czoło zawziętym francuskim służbom i na własną rękę zapobiec zdarzeniom, które mogą skutkować katastrofą ekologiczną na niespotykaną skalę. Zagubiony między Pikardią i Alzacją, ponownie zmagający się to z atakami melancholii, to z nieznośnym bólem głowy, zmuszony jest w końcu stanąć oko w oko z faktem, że niemal nikt nie jest tym, kim się wydaje.","8,0",9788375646979,https://lubimyczytac.pl/ksiazka/5089152/cafe-bruel
Diabeł,Robert Ziębiński,2023-09-28,342,polski,Empik Selfpublishing,"kryminał, sensacja, thriller",papier,203,96,"Piekło jest w nas. Przez ćwierć wieku armia była jedyną rodziną Maksa. Kiedy opuścił jej szeregi, stracił sens życia. Wyjazd na pogrzeb ojca traktuje jako szansę na ostateczne rozliczenie się z przeszłością. Maks wraca do rodzinnego miasta i trafia w sam środek wojny między przyjacielem ojca a lokalnym gangsterem. Wkrótce okazuje się, że wyjazd z miasta wcale nie jest tak prosty, jak mu się wydawało, a Maks będzie musiał opowiedzieć się po którejś ze stron konfliktu.Wspierany jedynie przez przyjaciółkę i byłą dowódczynię oraz psa weterana, Maks stanie do walki, której wynik zdaje się z góry przesądzony. Jest jednak coś, czego bezwzględni bandyci nie wiedzą. Ksywa operacyjna Maksa nie przez przypadek brzmiała DIABEŁ. W małym śląskim miasteczku rozpętuje się wojna. Dla jednych piekło na ziemi... Dla Maksa prawdziwy dom... Pierwsza w Polsce powieść wydana w selfpublishingu, na podstawie której nakręcono film. Powieść i film powstały w ścisłej współpracy z żołnierzami JW GROM.Eryk Lubos wcielający się w postać Maksa jest pierwszym polskim aktorem, który spędził blisko dwa lata w środowisku żołnierzy, by wiarygodnie oddać na ekranie i w produkcji audio zachowanie weterana sił specjalnych.Nad zachowaniem książkowej i filmowej Suki czuwał Marcin ""Lewy” Wyszyński – były dowódca Grupy Przewodników Psów Bojowych (K-9) w JW GROM.Nad bronią i jej obsługą pieczę trzymali weterani z fundacji Sprzymierzeni z GROM oraz Arek ""Motyl” Dembiński.""Takiego Diabła chciałbym mieć za przyjaciela. Świetna, wartka sensacja. Polecam!""Robert MałeckiPowyższy opis pochodzi od wydawcy.","7,3",9788396887603,https://lubimyczytac.pl/ksiazka/5088230/diabel
The Black Lizard,Edogawa Ranpo,2023-09-28,176,angielski,Penguin Books,"kryminał, sensacja, thriller",papier,2,0,"Discover the new Penguin Crime and Espionage seriesA master criminal and a master detective are locked in battle. Who will win?They call her the 'Dark Angel'. Queen of Tokyo's underworld, Mme Midorikawa is famed for her beauty, her jewels and the tattoo of a black lizard on her arm. Crime is so easy for her that she warns her victims in advance. When a wealthy jewel merchant receives letters saying his precious daughter Sanae is about to be kidnapped, he entrusts the renowned detective Akechi Kogoro to protect her. But he may have met his deadliest adversary yet...","7,0",9780241645826,https://lubimyczytac.pl/ksiazka/5104952/the-black-lizard
Killing The Elite,Bourbon Kid,2023-09-28,457,angielski,Black Shadow Press,"kryminał, sensacja, thriller",e-book,1,0,"It's a big day for the Dead Hunters. The president of the United States is due to present them with medals as a thank you for all the killing they have done. Unfortunately, in the hours leading up to the meeting, dozens of powerful people all around the world are assassinated in a coordinated attack. Everyone suspects the pudgy-faced Russian leader is behind it. But then there's also the vampires and the invisible coat....","9,0",,https://lubimyczytac.pl/ksiazka/5165839/killing-the-elite
The Sleepless,Liam Bell,2023-09-28,316,angielski,Fly on the Wall Press,"kryminał, sensacja, thriller",papier,1,0,"What if I told you that sleep was just a habit? What if the third of your life you spend asleep, you could be awake instead?Grafton is a single dad who works in local radio, but he’s always dreamt of being a ‘real’ journalist. When he gets a whiff of a story – a Scottish commune whose residents believe that sleep is a social construct – he decides to investigate… something tells him ‘the Sleepless’ might finally provide answers about his wife, Liz, who abandoned him and their son Isaac for a similar cult in India.Born out of COVID-19’s age of ‘alternative truths’, this commune set in Ardnamurchan, Scotland, rejects societal routines of sleep with the aim of achieving a toxin cleanse, a nirvana of sorts...However Grafton finds the truth of the commune is much more sinister and its governance thirsts for blood, using torturous methods to keep its followers weak…As Grafton is drawn deeper into the extreme world of the Sleepless, Liz reappears, and Grafton has to race to save both himself and his son…","8,0",9781915789105,https://lubimyczytac.pl/ksiazka/5091005/the-sleepless
Pomoc domowa,Freida McFadden,2023-09-27,432,polski,Czwarta Strona,"kryminał, sensacja, thriller",papier,4806,768,"Millie każdego dnia sprząta piękny dom Winchesterów. Odbiera ich córkę ze szkoły. Gotuje pyszny posiłek dla całej rodziny, zanim uda się na górę, aby zjeść samotnie w moim małym pokoju na poddaszu.Stara się ignorować to, jak Nina robi bałagan tylko po to, by patrzeć, jak pomoc domowa musi go posprzątać. Jak opowiada dziwne kłamstwa o własnej córce. I to, że jej mąż Andrew z każdym dniem wydaje się coraz bardziej załamany.Życie Niny jest idealne. Garderoba, wypasiony samochód, idealny mąż. Tylko raz Millie robi coś, aby przekonać się, jak to jest żyć tak, jak jej pracodawczyni. Ale ona wkrótce się o tym dowiaduje. A drzwi pokoju na poddaszu zamykają się tylko od zewnątrz…Uwięziona Millie uspokaja samą siebie: Winchesterowie nie wiedzą, kim naprawdę jest. Nie wiedzą, do czego jest zdolna...","7,7",9788367815888,https://lubimyczytac.pl/ksiazka/5084382/pomoc-domowa
4.50 z Paddington,Agatha Christie,2023-09-27,272,polski,Wydawnictwo Dolnośląskie,"kryminał, sensacja, thriller",papier,3082,216,"Akcja książki zbudowana jest wokół zagadki morderstwa popełnionego w pociągu. Śledztwo okazuje się trudne i nietypowe: nie znaleziono ofiary, a jedyny świadek zdarzenia podróżował innym pociągiem. Nikt nie wierzy starszej damie upierającej się przy swojej wersji zdarzeń. Intryga zagęszcza się, gdy dochodzi do kolejnych zabójstw. Panna Marple, detektyw amator, wysyła na miejsce zbrodni swoją młoda przyjaciółkę Lucy Eyesbarrow.Czy obu kobietom uda się zdobyć informacje, które skierują śledztwo na właściwe tory?","7,2",,https://lubimyczytac.pl/ksiazka/5083856/4-50-z-paddington
Wspomnienia Sherlocka Holmesa,Arthur Conan Doyle,2023-09-27,260,polski,Świat Książki,"kryminał, sensacja, thriller",papier,2381,124,"We „Wspomnieniach Sherlocka Holmesa” w jednym z jedenastu opowiadań krzyżują się drogi Sherlocka Holmesa i geniusza zła, profesora Moriarty'ego. Do ich starcia dochodzi w okolicy wodospadu Reicheinbach…","7,6",9788382894851,https://lubimyczytac.pl/ksiazka/5065602/wspomnienia-sherlocka-holmesa
